    JOB-STEP USER       APPLICATION      POLICY NODES AVG/DEF/IMC(GHz) TIME(s)    POWER(W) GBS     CPI   ENERGY(J)    GFLOPS/W IO(MBs) MPI%  G-POW (T/U)     G-FREQ  G-UTIL(G/MEM)
[0m[0m[0m5775988-sb   jvandijk   experiment-ear.j MO     1     2.56/2.60/---    527.00     417.82   ---     ---   220192       ---      ---     ---   ---             ---     ---          
[0m[0m5775988-0    jvandijk   experiment-ear.j MO     1     2.57/2.60/1.47   506.88     425.92   73.91   0.63  215888       1.1354   0.7     28.1  0.00/---        ---     ---          

