Cnode ID, Thread ID,CYCLES_NOT_IN_HALT,RETIRED_INSTRUCTIONS,perf::PERF_COUNT_HW_CACHE_L1D:MISS,perf::PERF_COUNT_HW_CACHE_L1D:ACCESS,execution,mpi,comp,regionName,iteration
0,0,1380361067871,2863898655468,19705249717,1532395347043,546.448,204.693,341.755,iterate,0
0,1,1369505909378,2485170710549,14944986368,1318008205496,546.446,133.43,413.017,iterate,0
0,2,1370613876119,2441415455002,15020761144,1295038725288,546.448,122.843,423.605,iterate,0
0,3,1364403099053,2526824691496,14857140339,1343587876576,546.445,143.537,402.908,iterate,0
0,4,1361784184787,2519251921224,14701369794,1337830587307,546.443,146.268,400.175,iterate,0
0,5,1373081445991,2475414567963,14908679019,1313478639255,546.444,128.348,418.095,iterate,0
0,6,1371448022637,2444394478011,15001108866,1297162861664,546.442,125.694,420.748,iterate,0
0,7,1381010038012,2937666628394,13059066394,1571843680227,546.443,208.647,337.796,iterate,0
0,8,1377907833250,2689484132466,13723274434,1435665253695,546.452,172.347,374.104,iterate,0
0,9,1359061516171,2342679933384,16333732175,1243044660407,546.454,98.5292,447.925,iterate,0
0,10,1355753900052,2259174498956,16211773265,1198224208670,546.455,91.7907,454.664,iterate,0
0,11,1351728140558,2312579513085,16062139385,1229210701464,546.451,108.75,437.701,iterate,0
0,12,1350535163478,2354215393391,16032373710,1247153094454,546.445,115.39,431.055,iterate,0
0,13,1361647617820,2305523106847,16196858731,1222156761484,546.451,99.8546,446.596,iterate,0
0,14,1363179986771,2360885291663,16322252029,1252933254936,546.449,99.6946,446.754,iterate,0
0,15,1376727983091,2756286819075,14014322765,1470990342922,546.448,174.143,372.305,iterate,0
0,16,1375501416767,2735333465911,13782833770,1458327296212,546.45,173.786,372.665,iterate,0
0,17,1358302479056,2345608606327,16302755352,1240354108642,546.454,103.705,442.748,iterate,0
0,18,1352637011121,2250975399071,16313697578,1190461589460,546.455,93.9463,452.509,iterate,0
0,19,1348106611511,2327696123575,16143537088,1233177878844,546.452,110.21,436.242,iterate,0
0,20,1352455565105,2346043958581,16086443287,1245451172398,546.448,114.137,432.312,iterate,0
0,21,1362419269432,2360978633865,16298541585,1254568033334,546.45,101.302,445.148,iterate,0
0,22,1361280549617,2287485009455,16299234853,1214316952302,546.451,97.1745,449.277,iterate,0
0,23,1377946604002,2706856717615,14249612761,1446076527338,546.451,171.922,374.528,iterate,0
0,24,1381505523694,2820333929293,13025318439,1505478829604,546.448,199.155,347.292,iterate,0
0,25,1367302212083,2449125718743,15248695831,1295583328937,546.45,125.011,421.439,iterate,0
0,26,1367502988079,2368670406010,15319420657,1252379459489,546.451,108.571,437.881,iterate,0
0,27,1361408383259,2445486844083,15249305627,1295950199775,546.445,133.242,413.203,iterate,0
0,28,1363951915793,2468424391403,15130094898,1311611125943,546.443,134.081,412.362,iterate,0
0,29,1370352062393,2443659903852,15246867956,1295190447815,546.449,119.384,427.066,iterate,0
0,30,1369570664567,2405887213804,15346626435,1274275680857,546.448,118.504,427.944,iterate,0
0,31,1379838949776,2955460304690,13273995083,1580435088770,546.445,197.747,348.699,iterate,0
0,32,1376050079493,2710690226698,13731894336,1445917742193,546.447,172.183,374.263,iterate,0
0,33,1357683200425,2308808898330,16679172566,1224411357626,546.447,96.1781,450.269,iterate,0
0,34,1354337011708,2232291857244,16565678651,1183334834003,546.452,90.3233,456.129,iterate,0
0,35,1347416215528,2330724216037,17980311395,1238990318423,546.449,107.039,439.41,iterate,0
0,36,1350456238536,2366355347057,15929830780,1251972878423,546.442,117.442,429.0,iterate,0
0,37,1359796229483,2290020828084,21408293966,1215604697780,546.441,95.5458,450.895,iterate,0
0,38,1358849293888,2289398061038,16532043907,1214908588770,546.445,96.8066,449.639,iterate,0
0,39,1369702718526,2694740769584,14182536327,1437754648851,546.445,169.046,377.399,iterate,0
0,40,1376457959876,2578055727530,15195940195,1372472922716,546.451,147.731,398.72,iterate,0
0,41,1362212341424,2218753421750,17960536197,1171693763062,546.458,69.2943,477.163,iterate,0
0,42,1355242201989,2136095474993,18039392295,1127776310221,546.46,61.6796,484.78,iterate,0
0,43,1344663309290,2182331763273,17713585037,1154885836324,546.456,80.9399,465.516,iterate,0
0,44,1347804677487,2266513040830,17427813375,1197211943128,546.452,86.8335,459.619,iterate,0
0,45,1358127006705,2168625559211,17956518526,1146273350670,546.455,66.6119,479.843,iterate,0
0,46,1359562123161,2160185921450,18001160158,1140742474717,546.453,65.7122,480.741,iterate,0
0,47,1369233588715,2565685206757,15374476180,1365549559060,546.45,141.507,404.944,iterate,0
0,48,1375805427817,2557163799614,14917286511,1358775799845,546.453,147.205,399.248,iterate,0
0,49,1363601635889,2199503261880,17975066597,1160789292411,546.457,70.4502,476.007,iterate,0
0,50,1355007365478,2143256327192,17963311639,1131644338570,546.459,64.1834,482.275,iterate,0
0,51,1345379851651,2202605538427,17684555011,1163134412384,546.456,82.1366,464.319,iterate,0
0,52,1348651504477,2251543363772,17737677723,1190582420156,546.456,88.4454,458.01,iterate,0
0,53,1358016470509,2203636366586,17992152892,1165853346738,546.457,72.1292,474.328,iterate,0
0,54,1359771567124,2180937890806,18057716007,1152602295460,546.456,68.6841,477.772,iterate,0
