JobID        JobIDRaw        JobName  Partition  MaxVMSize  MaxVMSizeNode  MaxVMSizeTask  AveVMSize     MaxRSS MaxRSSNode MaxRSSTask     AveRSS MaxPages MaxPagesNode   MaxPagesTask   AvePages     MinCPU MinCPUNode MinCPUTask     AveCPU   NTasks  AllocCPUS    Elapsed      State ExitCode AveCPUFreq ReqCPUFreqMin ReqCPUFreqMax ReqCPUFreqGov     ReqMem ConsumedEnergy  MaxDiskRead MaxDiskReadNode MaxDiskReadTask    AveDiskRead MaxDiskWrite MaxDiskWriteNode MaxDiskWriteTask   AveDiskWrite    ReqTRES  AllocTRES TRESUsageInAve TRESUsageInMax TRESUsageInMaxNode TRESUsageInMaxTask TRESUsageInMin TRESUsageInMinNode TRESUsageInMinTask TRESUsageInTot TRESUsageOutMax TRESUsageOutMaxNode TRESUsageOutMaxTask TRESUsageOutAve TRESUsageOutTot 
------------ ------------ ---------- ---------- ---------- -------------- -------------- ---------- ---------- ---------- ---------- ---------- -------- ------------ -------------- ---------- ---------- ---------- ---------- ---------- -------- ---------- ---------- ---------- -------- ---------- ------------- ------------- ------------- ---------- -------------- ------------ --------------- --------------- -------------- ------------ ---------------- ---------------- -------------- ---------- ---------- -------------- -------------- ------------------ ------------------ -------------- ------------------ ------------------ -------------- --------------- ------------------- ------------------- --------------- --------------- 
6150698      6150698      experimen+   standard                                                                                                                                                                                                             256   00:56:20  COMPLETED      0:0                  Unknown       Unknown       Unknown       222G          1.10M                                                                                                                           billing=6+ billing=2+                                                                                                                                                                                                                                 
6150698.bat+ 6150698.bat+      batch               435480K      nid004367              0    435480K     21080K  nid004367          0     21080K        8    nid004367              0          0   00:00:00  nid004367          0   00:00:00        1        256   00:56:20  COMPLETED      0:0         2G             0             0             0                     1.09M       61.55M       nid004367               0         61.55M       57.11M        nid004367                0         57.11M            cpu=256,g+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid004367,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid004367,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ energy=343,fs/+ energy=nid004367,f+ fs/disk=0,fs/lustr+ energy=296,fs/+ energy=296,fs/+ 
6150698.ext+ 6150698.ext+     extern                 7508K      nid004367              0      7508K       656K  nid004367          0       656K        0    nid004367              0          0   00:00:00  nid004367          0   00:00:00        1        256   00:56:20  COMPLETED      0:0      2.25G             0             0             0                     1.10M        0.00M       nid004367               0          0.00M        0.00M        nid004367                0          0.00M            billing=2+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid004367,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid004367,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ energy=329,fs/+ energy=nid004367,f+ fs/disk=0,fs/lustr+ energy=294,fs/+ energy=294,fs/+ 
6150698.0    6150698.0    perfwrapp+              2307120K      nid004367             21 1640535808    222228K  nid004367         37  175586560      580    nid004367             36          8   00:13:58  nid004367          0   00:13:58       64        256   00:14:07  COMPLETED      0:0    217.83M       Unknown            2G       Unknown                   273.52K        2.97M       nid004367               0          2.97M        0.01M        nid004367                0          0.00M            cpu=256,m+ cpu=00:13:58,+ cpu=00:13:59,+ cpu=nid004367,ene+ cpu=59,fs/disk=0,+ cpu=00:13:58,+ cpu=nid004367,ene+ cpu=0,fs/disk=12,+ cpu=14:54:52,+ energy=329,fs/+ energy=nid004367,f+ fs/disk=0,fs/lustr+ energy=3,fs/di+ energy=235,fs/+ 
6150698.1    6150698.1    perfwrapp+              2317208K      nid004367             22 1614897856    224544K  nid004367         21  176325312      343    nid004367             10         33   00:13:58  nid004367          0   00:13:59       64        256   00:14:02  COMPLETED      0:0    267.08M       Unknown            2G       Unknown                   272.31K        2.97M       nid004367               0          2.92M        0.01M        nid004367                0          0.00M            cpu=256,m+ cpu=00:13:59,+ cpu=00:14:00,+ cpu=nid004367,ene+ cpu=5,fs/disk=0,f+ cpu=00:13:58,+ cpu=nid004367,ene+ cpu=0,fs/disk=2,f+ cpu=14:55:15,+ energy=330,fs/+ energy=nid004367,f+ fs/disk=0,fs/lustr+ energy=4,fs/di+ energy=269,fs/+ 
6150698.2    6150698.2    perfwrapp+               284172K      nid004367              5    284172K     26972K  nid004367          0    4760640        3    nid004367              0          0   00:00:00  nid004367          5   00:00:00       64        256   00:00:01     FAILED      1:0       128G       Unknown            2G       Unknown                       250        0.08M       nid004367              10          0.07M        0.00M        nid004367                1          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid004367,ene+ cpu=0,fs/disk=10,+ cpu=00:00:00,+ cpu=nid004367,ene+ cpu=5,fs/disk=5,f+ cpu=00:00:01,+ energy=251,fs/+ energy=nid004367,f+ fs/disk=1,fs/lustr+ energy=3,fs/di+ energy=226,fs/+ 
6150698.3    6150698.3    perfwrapp+              2254348K      nid004367             22 1604986816    220080K  nid004367         22  175575936      344    nid004367             35         33   00:13:58  nid004367          0   00:13:59       64        256   00:14:01  COMPLETED      0:0    263.89M       Unknown            2G       Unknown                   273.05K        2.97M       nid004367               0          2.92M        0.01M        nid004367                0          0.00M            cpu=256,m+ cpu=00:13:59,+ cpu=00:13:59,+ cpu=nid004367,ene+ cpu=5,fs/disk=0,f+ cpu=00:13:58,+ cpu=nid004367,ene+ cpu=0,fs/disk=9,f+ cpu=14:55:14,+ energy=331,fs/+ energy=nid004367,f+ fs/disk=0,fs/lustr+ energy=4,fs/di+ energy=269,fs/+ 
6150698.4    6150698.4    perfwrapp+              2332232K      nid004367             22 1594167872    222816K  nid004367         37  175421056      349    nid004367             42         45   00:13:58  nid004367          0   00:13:59       64        256   00:14:04  COMPLETED      0:0    260.96M       Unknown            2G       Unknown                   273.40K        2.97M       nid004367               0          2.92M        0.01M        nid004367                0          0.00M            cpu=256,m+ cpu=00:13:59,+ cpu=00:14:00,+ cpu=nid004367,ene+ cpu=22,fs/disk=0,+ cpu=00:13:58,+ cpu=nid004367,ene+ cpu=0,fs/disk=3,f+ cpu=14:55:17,+ energy=330,fs/+ energy=nid004367,f+ fs/disk=0,fs/lustr+ energy=3,fs/di+ energy=236,fs/+ 
