Timestamp (s),Power (W)
.121781441,350.00
1.156913911,350.00
2.131178010,350.00
3.279025566,350.00
4.481518278,350.00
5.466453272,350.00
6.450870694,450.00
7.439654334,475.00
8.409416402,475.00
9.372215937,475.00
10.336311915,475.00
11.328086028,475.00
12.296427421,475.00
13.266007975,525.00
14.222194466,525.00
15.184696904,500.00
16.176621622,500.00
17.168840827,500.00
18.146807298,500.00
19.143373991,500.00
20.116695437,500.00
21.163752863,525.00
22.196081973,525.00
23.239262552,525.00
24.229965810,525.00
25.219987740,525.00
26.190948998,525.00
27.186299261,525.00
28.177326436,525.00
29.163663386,525.00
30.146588590,525.00
31.129268529,525.00
32.139779317,525.00
33.143528499,525.00
34.120692690,525.00
35.111819258,525.00
36.086768855,525.00
37.098609427,525.00
38.079763118,525.00
39.062262661,525.00
40.042663713,525.00
41.018729618,525.00
42.004519793,550.00
43.011939976,550.00
44.003781791,550.00
45.009968513,550.00
45.978342476,550.00
46.983830960,550.00
47.939001336,550.00
48.922874395,550.00
49.896424496,550.00
50.870422730,550.00
51.856231466,550.00
52.825530592,550.00
53.819008119,550.00
54.782836569,550.00
55.784608251,550.00
56.818861399,550.00
57.818629371,550.00
58.759216626,550.00
59.745080123,550.00
60.709610091,550.00
61.688705851,550.00
62.665424751,550.00
63.631405755,550.00
64.602602429,550.00
65.553224872,550.00
66.492303749,550.00
67.461552144,550.00
68.431687841,550.00
69.421107527,550.00
70.403882298,550.00
71.376311382,550.00
72.350274284,550.00
73.328196774,550.00
74.292356293,550.00
75.270776126,550.00
76.243363794,550.00
77.230098623,550.00
78.200539158,550.00
79.188532438,550.00
80.171066893,550.00
81.172362764,550.00
82.183551979,550.00
83.190101500,550.00
84.173915796,550.00
85.173071743,550.00
86.141505319,550.00
87.156301244,550.00
88.154757224,550.00
89.146131938,550.00
90.114269755,550.00
91.102629785,550.00
92.081207610,550.00
93.068153713,550.00
94.054193062,550.00
95.019169962,550.00
96.015275169,550.00
96.993086438,550.00
97.986080045,550.00
99.006818185,550.00
99.988826810,550.00
100.974992033,550.00
101.953035538,550.00
102.932491298,550.00
103.907899625,550.00
104.877304458,550.00
105.848452686,550.00
106.863481079,550.00
107.858197521,550.00
108.818812939,550.00
109.794021400,550.00
110.747265839,550.00
111.735521075,550.00
112.648824680,550.00
113.610845663,550.00
114.571584704,550.00
115.544666982,550.00
116.681128136,550.00
117.616858876,550.00
118.639698419,550.00
119.600811289,550.00
120.582642831,550.00
121.554814585,550.00
122.533777723,550.00
123.521628379,550.00
124.496059361,550.00
125.472020782,550.00
126.487720092,550.00
127.480379701,550.00
128.514218026,550.00
129.494948079,550.00
130.472580783,550.00
131.458744036,550.00
132.439440209,550.00
133.429533482,550.00
134.416498175,550.00
135.430274266,550.00
136.427651376,550.00
137.395433837,550.00
138.405073642,550.00
139.399616059,550.00
140.376334010,550.00
141.394825941,550.00
142.364309656,550.00
143.420453253,550.00
144.438260357,550.00
145.409781394,550.00
146.487194176,550.00
147.495371990,550.00
148.462015714,550.00
149.492507940,550.00
150.520768060,550.00
151.492028678,550.00
152.470535877,550.00
153.464676822,550.00
154.439553820,550.00
155.429713217,550.00
156.399146670,550.00
157.387751529,550.00
158.397028508,550.00
159.379059374,550.00
160.355862240,550.00
161.338407498,550.00
162.326752380,550.00
163.304973081,550.00
164.276050555,550.00
165.262910429,550.00
166.245808406,550.00
167.227149085,550.00
168.223029423,550.00
169.196619659,550.00
170.202444484,550.00
171.180463890,550.00
172.155970384,550.00
173.126075234,550.00
174.120314101,550.00
175.101711551,550.00
176.104658604,550.00
177.089896599,550.00
178.088807472,550.00
179.059681541,550.00
180.028424228,550.00
181.004032494,550.00
182.009367187,550.00
183.039728708,550.00
184.013753306,550.00
185.038483978,550.00
186.017772236,550.00
187.011287176,550.00
187.991881705,550.00
189.031588349,550.00
190.002774426,550.00
190.992349148,550.00
191.989747404,550.00
192.964716514,550.00
193.910568284,550.00
194.880702414,550.00
195.841911924,550.00
196.824038522,550.00
197.799601987,550.00
198.774177198,550.00
199.701020187,550.00
200.663855367,550.00
201.641658497,550.00
202.626938533,550.00
203.599998946,550.00
204.580355580,550.00
205.548862281,550.00
206.587748814,550.00
207.553208069,550.00
208.535260475,550.00
209.506485793,550.00
210.499222783,550.00
