Cnode ID, Thread ID,CYCLES_NOT_IN_HALT,RETIRED_INSTRUCTIONS,perf::PERF_COUNT_HW_CACHE_L1D:MISS,perf::PERF_COUNT_HW_CACHE_L1D:ACCESS,execution,mpi,comp,regionName,iteration
0,0,793790136645,1859444788359,8041895499,995819386580,315.443,156.047,159.396,iterate,0
0,1,784448235824,1663131425026,9392358574,883815440603,315.44,114.879,200.561,iterate,0
0,2,784138815098,1637724194351,9453367950,870175461387,315.439,109.742,205.696,iterate,0
0,3,793172082306,1846780764851,8771002978,989276696645,315.449,153.535,161.913,iterate,0
0,4,790232746593,1838009392467,9033692403,981676323997,315.452,145.905,169.547,iterate,0
0,5,780864670605,1573852767099,10678086583,838225072636,315.443,100.138,215.305,iterate,0
0,6,776362363277,1537586468966,10610378161,818090944500,315.448,93.1304,222.318,iterate,0
0,7,789155244879,1770440479721,9115455116,946002422774,315.452,142.483,172.969,iterate,0
0,8,789424693935,1835718414152,9596454710,979076682473,315.459,141.205,174.255,iterate,0
0,9,776111061608,1535642729413,10889830889,811150980957,315.451,95.7076,219.744,iterate,0
0,10,773119440659,1524007045891,10912671680,804742741263,315.448,90.5884,224.86,iterate,0
0,11,788584309482,1808295429131,9372208037,964875818669,315.456,137.345,178.111,iterate,0
0,12,798045542778,1879715862930,8146931723,1008482705768,315.448,156.349,159.099,iterate,0
0,13,789943535530,1627625853029,9517761227,865925983102,315.444,113.526,201.918,iterate,0
0,14,786413905619,1604870504534,9600165453,853299998735,315.448,107.457,207.991,iterate,0
0,15,795777975833,1861625634268,8270013482,996781489794,315.453,154.647,160.806,iterate,0
0,16,787473717685,1747833727815,9577898859,930793792232,315.466,128.761,186.705,iterate,0
0,17,777147440051,1483047699666,11212763171,785752409898,315.464,81.6858,233.778,iterate,0
0,18,777694878064,1476108641376,11233297245,781896824896,315.454,81.5655,233.888,iterate,0
0,19,787958884056,1742765508904,10023045067,929564043816,315.455,125.936,189.519,iterate,0
0,20,780071817079,1676386348811,10623428060,892967588462,315.468,114.101,201.367,iterate,0
0,21,777920732612,1435035201098,12643093087,758516392166,315.458,65.5846,249.873,iterate,0
0,22,772520496991,1380893182166,12714184046,728028153797,315.454,57.9954,257.458,iterate,0
0,23,785429379444,1697880659379,10796322737,904549740121,315.456,107.643,207.813,iterate,0
0,24,779380952423,1664074311103,10888980097,883693170146,315.464,107.169,208.295,iterate,0
0,25,768773054798,1418221720397,12881270121,744573681688,315.466,62.4287,253.037,iterate,0
0,26,763853296929,1380899845709,12952557309,725435105620,315.454,57.8166,257.637,iterate,0
0,27,780980913113,1647581352760,11035084228,873140888938,315.453,102.848,212.605,iterate,0
