    JOB-STEP USER       APPLICATION      POLICY NODES AVG/DEF/IMC(GHz) TIME(s)    POWER(W) GBS     CPI   ENERGY(J)    GFLOPS/W IO(MBs) MPI%  G-POW (T/U)     G-FREQ  G-UTIL(G/MEM)
[0m[0m[0m5762127-sb   jvandijk   experiment-perf- NP     1     2.55/2.60/---    75.00      252.87   ---     ---   18965        ---      ---     ---   ---             ---     ---          
[0m[0m5762127-4    jvandijk   experiment-perf- NP     1     2.53/2.60/---    16.00      265.75   ---     ---   4252         ---      ---     ---   ---             ---     ---          
[0m[0m5762127-3    jvandijk   experiment-perf- NP     1     2.52/2.60/---    16.00      284.69   ---     ---   4555         ---      ---     ---   ---             ---     ---          
[0m[0m5762127-2    jvandijk   experiment-perf- NP     1     2.51/2.60/---    3.00       204.00   ---     ---   612          ---      ---     ---   ---             ---     ---          
[0m[0m5762127-1    jvandijk   experiment-perf- NP     1     2.55/2.60/---    17.00      284.59   ---     ---   4838         ---      ---     ---   ---             ---     ---          
[0m[0m5762127-0    jvandijk   experiment-perf- NP     1     2.54/2.60/---    17.00      259.82   ---     ---   4417         ---      ---     ---   ---             ---     ---          

