Timestamp (s),Power (W)
.033598243,250.00
1.596927608,175.00
3.646406855,175.00
6.007155507,250.00
8.707343177,250.00
12.137216930,250.00
14.957346285,250.00
17.827718844,250.00
20.827476386,250.00
23.857595018,250.00
26.807414315,250.00
29.696700911,250.00
33.346925437,275.00
36.397444822,250.00
39.327491724,250.00
42.267187524,275.00
45.207461323,275.00
48.097264798,250.00
51.058006829,275.00
54.047427075,250.00
57.037501679,250.00
59.897224223,250.00
62.807503939,250.00
65.847055622,250.00
68.738077341,250.00
71.677580998,275.00
75.117651467,275.00
78.137413713,275.00
80.856448999,275.00
83.827321348,275.00
86.847461753,275.00
89.906363914,275.00
93.147087769,275.00
96.066235388,275.00
99.047597476,275.00
102.017390067,275.00
104.927522186,275.00
107.927151434,275.00
110.937238460,275.00
113.817446363,250.00
116.816259453,275.00
119.777406063,275.00
122.807508206,275.00
125.786256339,250.00
128.927339885,250.00
131.927866692,275.00
134.937443079,275.00
138.707784444,275.00
141.767390885,275.00
144.617112132,275.00
147.577849783,275.00
150.907435448,275.00
154.817215877,275.00
157.587371814,275.00
160.546972148,275.00
163.477538223,250.00
166.487594889,250.00
169.917971459,250.00
172.827483020,250.00
175.847544144,275.00
178.777616940,250.00
181.707230938,275.00
184.727805381,275.00
187.707335072,275.00
190.667609324,275.00
193.566522867,275.00
196.446722130,275.00
199.387100584,275.00
202.237237871,275.00
205.157342328,275.00
208.037832511,275.00
211.327308901,275.00
214.517298424,250.00
217.817458831,250.00
220.817092999,275.00
223.807519907,275.00
226.867305227,275.00
229.877070014,275.00
233.857754571,275.00
236.887665915,275.00
239.837652549,275.00
242.807455981,275.00
245.787724470,275.00
248.637061398,275.00
251.577095534,275.00
254.587665438,250.00
257.437447486,275.00
260.467028830,275.00
263.537683407,275.00
266.407311172,275.00
269.336789610,275.00
272.887448364,275.00
276.136905400,275.00
279.146563226,275.00
282.187405907,275.00
285.207285072,275.00
288.257279333,275.00
291.177420030,275.00
294.197393675,275.00
297.517410560,275.00
300.566931262,275.00
303.657677876,275.00
306.547617718,275.00
309.407519584,250.00
313.216715587,250.00
316.217460233,250.00
319.267091134,250.00
322.306484818,275.00
325.277309487,275.00
328.986359704,275.00
332.117905831,275.00
335.107085021,275.00
338.117405207,250.00
341.077628739,275.00
344.407338444,275.00
347.357530077,275.00
350.347156947,275.00
353.277013423,275.00
356.237568555,275.00
359.057767145,275.00
362.107166567,275.00
365.047210062,275.00
368.207727928,275.00
371.207790055,250.00
374.167599828,250.00
377.047872491,250.00
380.026994382,250.00
383.058063164,275.00
386.087281229,275.00
389.227121298,275.00
393.497150639,275.00
396.797441727,275.00
399.757459899,275.00
402.717483512,275.00
405.647352029,275.00
409.137105592,275.00
412.167544775,275.00
415.187410500,275.00
418.177317089,250.00
421.157474858,250.00
424.747485168,250.00
427.817485147,275.00
430.897157784,275.00
433.857221277,275.00
436.837178007,275.00
440.627636250,275.00
443.657618433,275.00
446.527572518,275.00
449.547643442,250.00
452.977252614,250.00
456.287186241,250.00
459.247437693,250.00
462.167578831,250.00
465.147721560,275.00
468.147432288,275.00
471.907193277,275.00
474.857205111,275.00
477.817583242,275.00
480.837373208,275.00
483.877538776,275.00
487.517802884,275.00
490.576819679,275.00
493.637913110,275.00
496.487333555,275.00
499.437076344,275.00
502.447149725,275.00
505.457395144,275.00
508.407338374,275.00
511.367165902,275.00
514.827104396,275.00
518.327290685,275.00
521.207127865,275.00
523.937903484,275.00
526.878028334,250.00
529.797536469,275.00
532.797535191,275.00
535.687289029,275.00
538.617816260,275.00
541.607506884,275.00
544.627390083,275.00
547.497846643,275.00
551.376614679,275.00
554.277704573,275.00
557.297557692,275.00
560.297402574,275.00
563.317183534,275.00
567.306828852,275.00
570.157029055,275.00
572.857498780,275.00
576.177419695,275.00
579.297803038,275.00
582.797405328,275.00
585.597797518,275.00
588.327473620,275.00
591.057229842,275.00
593.937339581,275.00
596.927283724,275.00
599.867180735,275.00
602.917141670,275.00
605.847524901,250.00
608.757320536,275.00
611.757701177,275.00
614.767310439,275.00
617.686982173,250.00
620.597771126,250.00
623.607333347,275.00
626.548020156,275.00
630.116463738,275.00
633.047453088,275.00
636.607895767,275.00
639.837478036,275.00
642.727572954,275.00
646.387682779,275.00
649.377321163,275.00
652.346812151,275.00
655.377880006,275.00
658.367909509,275.00
661.766482415,275.00
664.666520672,275.00
667.726908264,275.00
670.707303868,275.00
673.626311924,275.00
676.396548698,275.00
679.287928013,275.00
682.307325014,275.00
685.287209259,275.00
688.247008667,275.00
691.237493689,275.00
694.197459217,275.00
697.467491079,275.00
700.667432812,250.00
703.638028837,250.00
706.537691334,275.00
709.526472160,275.00
712.506574404,275.00
715.497503145,275.00
718.486916410,275.00
721.437384198,275.00
724.687522103,275.00
727.617214376,275.00
730.617247697,275.00
733.697377327,275.00
736.617340901,275.00
740.747161158,275.00
743.647524094,275.00
746.597738042,275.00
749.596902846,275.00
752.457359787,275.00
755.397275758,275.00
758.707147975,275.00
761.887165430,275.00
764.737443233,275.00
767.507314390,275.00
770.547755944,275.00
773.608154175,275.00
776.487549992,275.00
779.406533645,275.00
782.477384893,275.00
785.467522474,275.00
789.157843121,275.00
792.176853160,275.00
795.057601215,250.00
798.057107695,275.00
801.067154554,275.00
804.737523604,275.00
807.697012330,275.00
810.697754768,275.00
813.767516019,275.00
816.727197585,275.00
820.367204979,275.00
823.577107571,275.00
826.487512602,275.00
829.527571596,275.00
832.557425773,250.00
836.057343626,250.00
839.077523943,250.00
842.007261612,275.00
844.887766267,275.00
847.847176154,275.00
850.707567411,250.00
853.717931709,250.00
856.706785492,250.00
859.587384867,275.00
862.527114355,275.00
865.487536680,275.00
868.497235979,275.00
871.487401520,275.00
874.567445469,275.00
877.397475911,275.00
880.836454574,275.00
884.107112037,275.00
886.997372471,275.00
889.917255041,275.00
892.917488081,275.00
895.767291881,275.00
899.546985817,275.00
902.527524739,275.00
905.347419843,275.00
908.217525400,275.00
911.196509964,275.00
914.187566143,275.00
917.307395967,275.00
920.216966680,275.00
923.026659806,275.00
925.927496537,250.00
928.937646355,250.00
931.997384828,250.00
935.097766293,275.00
938.007398046,275.00
941.297457787,275.00
944.587707888,275.00
947.627548882,275.00
950.577032630,275.00
953.517429997,275.00
956.537321314,275.00
959.567058371,275.00
962.897686385,275.00
965.907334084,250.00
968.817705635,250.00
971.837551673,250.00
974.887523246,275.00
978.317345009,275.00
981.337233446,250.00
984.227263001,250.00
987.207521083,275.00
990.158300507,275.00
993.087304139,275.00
996.166970249,275.00
999.168119930,275.00
1002.437157351,275.00
1005.617102240,275.00
1008.467340100,275.00
1011.427405330,275.00
1014.557479203,250.00
1017.417440483,250.00
1020.266781945,275.00
