STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595151517 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 38
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2351417953344
CPU_CLOCKS_UNHALTED,PMC1,1387885926068
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,25986432770
TABLE,Group 1 Metric,L2,8
Metric,HWThread 38,
Runtime (RDTSC) [s],562.0321,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5902,
L2D load bandwidth [MBytes/s],2959.1400,
L2D load data volume [GBytes],1663.1317,
L2 bandwidth [MBytes/s],2959.1400,
L2 data volume [GBytes],1663.1317,
