STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595148923 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 65
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2715732344780
CPU_CLOCKS_UNHALTED,PMC1,1398504595854
RETIRED_UOPS,PMC2,2716014271659
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 65,
Runtime (RDTSC) [s],561.9468,
Runtime unhalted [s],538.8918,
Clock [MHz],-,
CPI,0.5150,
CPI (based on uops),0.5149,
IPC,1.9419,
