STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595100806 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 19
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2138119986244
CPU_CLOCKS_UNHALTED,PMC1,1379415175928
DATA_CACHE_ACCESSES,PMC2,1041135093665
DATA_CACHE_REFILLS_ALL,PMC3,7249934344
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 19,
Runtime (RDTSC) [s],561.7581,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.6452,
data cache requests,1041135093665,
data cache request rate,0.4869,
data cache misses,7249934344,
data cache miss rate,0.0034,
data cache miss ratio,0.0070,
