STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595140543 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 50
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2548507077527
CPU_CLOCKS_UNHALTED,PMC1,1393367428563
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,26058555098
TABLE,Group 1 Metric,L2,8
Metric,HWThread 50,
Runtime (RDTSC) [s],562.1273,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5467,
L2D load bandwidth [MBytes/s],2966.8504,
L2D load data volume [GBytes],1667.7475,
L2 bandwidth [MBytes/s],2966.8504,
L2 data volume [GBytes],1667.7475,
