STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595136926 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 34
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,4309249329
CPU_CLOCKS_UNHALTED,PMC1,2036897594
DATA_CACHE_ACCESSES,PMC2,2025078027
DATA_CACHE_REFILLS_ALL,PMC3,8960034
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 34,
Runtime (RDTSC) [s],12.4052,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4727,
data cache requests,2025078027,
data cache request rate,0.4699,
data cache misses,8960034,
data cache miss rate,0.0021,
data cache miss ratio,0.0044,
