STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595139068 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 83
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,4237050898
CPU_CLOCKS_UNHALTED,PMC1,1994963346
DATA_CACHE_ACCESSES,PMC2,1984161883
DATA_CACHE_REFILLS_ALL,PMC3,8326248
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 83,
Runtime (RDTSC) [s],12.0823,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4708,
data cache requests,1984161883,
data cache request rate,0.4683,
data cache misses,8326248,
data cache miss rate,0.0020,
data cache miss ratio,0.0042,
