STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.59513649 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 68
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,4402680350
CPU_CLOCKS_UNHALTED,PMC1,2021754105
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,72103509
TABLE,Group 1 Metric,L2,8
Metric,HWThread 68,
Runtime (RDTSC) [s],12.3995,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4592,
L2D load bandwidth [MBytes/s],372.1611,
L2D load data volume [GBytes],4.6146,
L2 bandwidth [MBytes/s],372.1611,
L2 data volume [GBytes],4.6146,
