STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595115988 GHz,
TABLE,Group 1 Raw,MEM,6
Event,Counter,HWThread 115
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,4476653350
CPU_CLOCKS_UNHALTED,PMC1,2021349084
DRAM_CHANNEL_0,DFC0,0
DRAM_CHANNEL_1,DFC1,0
TABLE,Group 1 Metric,MEM,6
Metric,HWThread 115,
Runtime (RDTSC) [s],10.5174,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4515,
Memory bandwidth [MBytes/s],0,
Memory data volume [GBytes],0,
