JobID        JobIDRaw        JobName  Partition  MaxVMSize  MaxVMSizeNode  MaxVMSizeTask  AveVMSize     MaxRSS MaxRSSNode MaxRSSTask     AveRSS MaxPages MaxPagesNode   MaxPagesTask   AvePages     MinCPU MinCPUNode MinCPUTask     AveCPU   NTasks  AllocCPUS    Elapsed      State ExitCode AveCPUFreq ReqCPUFreqMin ReqCPUFreqMax ReqCPUFreqGov     ReqMem ConsumedEnergy  MaxDiskRead MaxDiskReadNode MaxDiskReadTask    AveDiskRead MaxDiskWrite MaxDiskWriteNode MaxDiskWriteTask   AveDiskWrite    ReqTRES  AllocTRES TRESUsageInAve TRESUsageInMax TRESUsageInMaxNode TRESUsageInMaxTask TRESUsageInMin TRESUsageInMinNode TRESUsageInMinTask TRESUsageInTot TRESUsageOutMax TRESUsageOutMaxNode TRESUsageOutMaxTask TRESUsageOutAve TRESUsageOutTot 
------------ ------------ ---------- ---------- ---------- -------------- -------------- ---------- ---------- ---------- ---------- ---------- -------- ------------ -------------- ---------- ---------- ---------- ---------- ---------- -------- ---------- ---------- ---------- -------- ---------- ------------- ------------- ------------- ---------- -------------- ------------ --------------- --------------- -------------- ------------ ---------------- ---------------- -------------- ---------- ---------- -------------- -------------- ------------------ ------------------ -------------- ------------------ ------------------ -------------- --------------- ------------------- ------------------- --------------- --------------- 
6150709      6150709      experimen+   standard                                                                                                                                                                                                             256   00:00:33  COMPLETED      0:0                  Unknown       Unknown       Unknown       222G          7.55K                                                                                                                           billing=6+ billing=2+                                                                                                                                                                                                                                 
6150709.bat+ 6150709.bat+      batch               158360K      nid005303              0    158360K      1816K  nid005303          0      1816K        0    nid005303              0          0   00:00:00  nid005303          0   00:00:00        1        256   00:00:33  COMPLETED      0:0      2.25G             0             0             0                     6.80K            0       nid005303               0              0        0.00M        nid005303                0          0.00M            cpu=256,g+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid005303,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid005303,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ energy=223,fs/+ energy=nid005303,f+ fs/disk=0,fs/lustr+ energy=74,fs/d+ energy=74,fs/d+ 
6150709.ext+ 6150709.ext+     extern                 7508K      nid005303              0      7508K       676K  nid005303          0       676K        0    nid005303              0          0   00:00:00  nid005303          0   00:00:00        1        256   00:00:33  COMPLETED      0:0      2.25G             0             0             0                     7.55K        0.00M       nid005303               0          0.00M        0.00M        nid005303                0          0.00M            billing=2+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid005303,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid005303,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ energy=219,fs/+ energy=nid005303,f+ fs/disk=0,fs/lustr+ energy=108,fs/+ energy=108,fs/+ 
6150709.0    6150709.0    perfwrapp+               284172K      nid005303             36    284172K      4988K  nid005303         59    2798208        2    nid005303              0          0   00:00:00  nid005303         36   00:00:00       64        256   00:00:07  COMPLETED      0:0       128G       Unknown            2G       Unknown                       912        2.97M       nid005303               0          2.88M        0.01M        nid005303                0          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid005303,ene+ cpu=3,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid005303,ene+ cpu=36,fs/disk=36+ cpu=00:00:00,+ energy=239,fs/+ energy=nid005303,f+ fs/disk=0,fs/lustr+ energy=3,fs/di+ energy=214,fs/+ 
6150709.1    6150709.1    perfwrapp+               284172K      nid005303             48    284172K     27200K  nid005303          0   2961.50K      140    nid005303              0          4   00:00:00  nid005303         48   00:00:00       64        256   00:00:06  COMPLETED      0:0       128G       Unknown            2G       Unknown                       687        2.97M       nid005303               0          2.78M        0.01M        nid005303                0          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid005303,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid005303,ene+ cpu=48,fs/disk=48+ cpu=00:00:01,+ energy=302,fs/+ energy=nid005303,f+ fs/disk=0,fs/lustr+ energy=3,fs/di+ energy=229,fs/+ 
6150709.2    6150709.2    perfwrapp+               284172K      nid005303              7    284172K     27000K  nid005303          2    3382912      115    nid005303              2          3   00:00:00  nid005303          7   00:00:00       64        256   00:00:03     FAILED      1:0       128G       Unknown            2G       Unknown                       207        0.08M       nid005303              10          0.08M        0.00M        nid005303                0          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid005303,ene+ cpu=2,fs/disk=10,+ cpu=00:00:00,+ cpu=nid005303,ene+ cpu=7,fs/disk=7,f+ cpu=00:00:01,+ energy=230,fs/+ energy=nid005303,f+ fs/disk=0,fs/lustr+ energy=3,fs/di+ energy=205,fs/+ 
6150709.3    6150709.3    perfwrapp+               284172K      nid005303             19    284172K      4948K  nid005303         27    4444480        2    nid005303             44          0   00:00:00  nid005303         19   00:00:00       64        256   00:00:06  COMPLETED      0:0       128G       Unknown            2G       Unknown                       660        2.97M       nid005303               0          2.60M        0.01M        nid005303                0          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid005303,ene+ cpu=20,fs/disk=0,+ cpu=00:00:00,+ cpu=nid005303,ene+ cpu=19,fs/disk=19+ cpu=00:00:00,+ energy=301,fs/+ energy=nid005303,f+ fs/disk=0,fs/lustr+ energy=3,fs/di+ energy=221,fs/+ 
6150709.4    6150709.4    perfwrapp+               284172K      nid005303             60    284172K     27608K  nid005303          1    4946176      117    nid005303              2          5   00:00:00  nid005303         60   00:00:00       64        256   00:00:06  COMPLETED      0:0       128G       Unknown            2G       Unknown                       687        2.97M       nid005303              10          2.78M        0.00M        nid005303               10          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid005303,ene+ cpu=0,fs/disk=10,+ cpu=00:00:00,+ cpu=nid005303,ene+ cpu=60,fs/disk=60+ cpu=00:00:02,+ energy=292,fs/+ energy=nid005303,f+ fs/disk=10,fs/lust+ energy=3,fs/di+ energy=219,fs/+ 
