Cnode ID, Thread ID,CYCLES_NOT_IN_HALT,RETIRED_INSTRUCTIONS,perf::PERF_COUNT_HW_CACHE_L1D:MISS,perf::PERF_COUNT_HW_CACHE_L1D:ACCESS,execution,mpi,comp,regionName,iteration
0,0,644535009513,1994936528974,8724686500,848625023277,274.296,134.428,139.868,iterate,0
0,1,644516798365,1855023995898,10194862138,801367291427,274.295,107.34,166.954,iterate,0
0,2,644445535023,1798211597478,10344653761,780289568116,274.295,100.676,173.619,iterate,0
0,3,646210770104,1998183587805,8941869024,851568823844,274.296,130.655,143.641,iterate,0
0,4,643478627628,1991754656241,9914402912,852113423952,274.296,125.108,149.188,iterate,0
0,5,641736445946,1643129754754,16809570220,723597782211,274.298,89.2252,185.073,iterate,0
0,6,640764080097,1730892971171,11674423564,761625199531,274.297,87.4264,186.871,iterate,0
0,7,644472228480,1946182477473,10296814096,839080166293,274.297,120.428,153.869,iterate,0
0,8,644783685236,1931051669740,9698713194,825564678541,274.299,121.073,153.226,iterate,0
0,9,642930191946,1832779198728,11448921770,796633303071,274.298,100.913,173.384,iterate,0
0,10,642094291311,1754037211749,11302263476,766267300132,274.297,92.9116,181.386,iterate,0
0,11,644635473816,1946827613462,9821405182,834805493885,274.299,122.18,152.119,iterate,0
0,12,646725429100,2055525195201,8460758569,871431174814,274.295,139.45,134.845,iterate,0
0,13,643423412458,1810738978239,10126768926,782294937611,274.294,105.937,168.357,iterate,0
0,14,641944112335,1821822199210,9958313662,785309629978,274.293,105.845,168.449,iterate,0
0,15,645889728348,2009266393227,8699828978,853353792959,274.295,133.503,140.791,iterate,0
0,16,641019960261,1930160347892,10925132915,831775857474,274.298,113.365,160.934,iterate,0
0,17,640250550555,1688087140911,12590038994,745211932749,274.298,77.3207,196.978,iterate,0
0,18,639307999119,1702172448050,12603909227,751275170156,274.299,78.5127,195.786,iterate,0
0,19,640785562824,1927164029612,11181769096,829924815640,274.299,112.242,162.057,iterate,0
0,20,639026594830,1821193527594,12357191284,798318826677,274.299,96.1509,178.148,iterate,0
0,21,634520115559,1615028935227,14410191429,727040415657,274.298,63.0357,211.262,iterate,0
0,22,631749641603,1630531130799,14394615970,733650971058,274.298,63.8192,210.479,iterate,0
0,23,639011177797,1812927449659,12654605308,796541617452,274.299,93.6421,180.657,iterate,0
0,24,638316336223,1806477842851,11990540814,791112326772,274.3,98.056,176.244,iterate,0
0,25,634585387499,1602123748501,14006782401,718888000869,274.298,64.4333,209.865,iterate,0
0,26,634483968713,1601205184441,14000830678,720190514069,274.299,64.41,209.889,iterate,0
0,27,639910989664,1893694844652,12239620946,824491291527,274.298,105.006,169.292,iterate,0
0,28,642633973311,1913469832275,10571289136,822539645347,274.3,112.667,161.633,iterate,0
0,29,639822045186,1705335340626,12286123495,748981135267,274.298,80.9767,193.321,iterate,0
0,30,640114824903,1790685408525,12331209277,782983609318,274.297,89.7425,184.554,iterate,0
0,31,642511186281,1908783339524,10826785681,819841807393,274.3,110.609,163.691,iterate,0
0,32,642728506683,1929613039308,10948401442,832486678836,274.299,113.881,160.418,iterate,0
0,33,639389954109,1754870730415,13039601453,775262363707,274.299,87.977,186.322,iterate,0
0,34,639951263562,1682369974418,12647920407,745162848610,274.299,78.323,195.976,iterate,0
0,35,644097355422,1869014028194,11092745145,807455231251,274.299,105.948,168.351,iterate,0
0,36,638697149977,1768092334648,12447144755,780541110600,274.299,92.464,181.835,iterate,0
0,37,633800765115,1583591627386,14412688799,716437371559,274.299,60.4515,213.848,iterate,0
0,38,634859047976,1581460523991,14411303161,715860959110,274.299,59.4943,214.805,iterate,0
0,39,638690102045,1792678592244,12683864646,788799785184,274.3,93.0303,181.27,iterate,0
0,40,638156292305,1830580440862,12053788231,801698993610,274.298,101.513,172.785,iterate,0
0,41,633715151227,1528361249114,14193856039,691706296971,274.3,57.7132,216.587,iterate,0
0,42,634141868861,1572884669255,14045965947,709880045097,274.3,62.2806,212.019,iterate,0
0,43,638851325323,1784093145349,12428518050,781362875598,274.3,95.0514,179.248,iterate,0
0,44,643512481124,1899504196544,10977530842,817897947065,274.299,112.046,162.253,iterate,0
0,45,639521332385,1709664174382,12320917211,753120841876,274.298,83.3335,190.964,iterate,0
0,46,639570108440,1765285463049,12292629790,775474921703,274.298,88.8095,185.488,iterate,0
0,47,642950021528,1905054142621,10898694297,819742703854,274.297,111.444,162.853,iterate,0
0,48,640430775843,1846369948945,11004009576,801299379726,274.297,105.927,168.37,iterate,0
0,49,638876456857,1706494413722,12672971012,756370300072,274.299,81.7907,192.508,iterate,0
0,50,637881522551,1593053519879,12749642485,756002323639,274.299,83.9726,190.326,iterate,0
0,51,641877062730,1865231690520,11059031595,808211053601,274.301,106.771,167.529,iterate,0
0,52,636950744066,1759052664348,12600106167,777207180963,274.299,92.1589,182.14,iterate,0
0,53,631150102839,1560972328316,14434478991,708042588381,274.299,59.0847,215.215,iterate,0
0,54,631980106237,1504849966920,14500003306,685993264555,274.3,52.4216,221.878,iterate,0
0,55,637103244913,1748393480340,12763092783,772587540880,274.301,90.0132,184.287,iterate,0
0,56,635602821678,1821194063037,12046853080,799778590920,274.301,102.667,171.634,iterate,0
0,57,632050685595,1563539924598,14009726823,706705023214,274.301,62.4333,211.867,iterate,0
0,58,631956372535,1657315675541,14089084950,744991569970,274.301,72.372,201.929,iterate,0
0,59,638647107637,1823500677486,12380285068,800883312775,274.3,102.444,171.856,iterate,0
0,60,641392857502,1938055986466,10661966301,834906927277,274.3,118.267,156.033,iterate,0
0,61,639123843644,1770849116670,12436799589,778799907526,274.3,92.2983,182.001,iterate,0
0,62,637174715860,1616829253599,12312196535,717865871963,274.298,76.3123,197.986,iterate,0
0,63,642103641124,1941145286820,10990162793,836481484731,274.297,117.149,157.148,iterate,0
0,64,638862861479,1924997990109,10942982784,831965231807,274.298,115.659,158.639,iterate,0
0,65,634503622119,1647723532659,12700273856,732579630962,274.299,77.1786,197.12,iterate,0
0,66,635758907159,1670301212280,12748492009,741195534489,274.299,78.8213,195.478,iterate,0
0,67,640009723365,1949841549063,11190370252,842133886879,274.298,117.159,157.139,iterate,0
0,68,633993347543,1825116603648,12414493252,801395161440,274.302,100.831,173.471,iterate,0
0,69,629552830951,1622259320611,14529857199,731764324054,274.303,66.7804,207.522,iterate,0
0,70,628592598969,1584573402798,14474987519,716330222980,274.302,62.6343,211.668,iterate,0
0,71,633628929131,1762242252338,12832660724,776349642499,274.302,92.3506,181.951,iterate,0
0,72,635801812284,1754153488801,12133890255,771424587013,274.302,95.2471,179.055,iterate,0
