STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.594938636 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 93
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1191595723998
CPU_CLOCKS_UNHALTED,PMC1,656943026823
RETIRED_UOPS,PMC2,1188898418096
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 93,
Runtime (RDTSC) [s],288.5364,
Runtime unhalted [s],253.1632,
Clock [MHz],-,
CPI,0.5513,
CPI (based on uops),0.5526,
IPC,1.8138,
