STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595145359 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 43
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,954903024641
CPU_CLOCKS_UNHALTED,PMC1,637473855859
RETIRED_UOPS,PMC2,943565706654
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 43,
Runtime (RDTSC) [s],288.4708,
Runtime unhalted [s],245.6409,
Clock [MHz],-,
CPI,0.6676,
CPI (based on uops),0.6756,
IPC,1.4979,
