STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.594935102 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 40
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1069102164743
CPU_CLOCKS_UNHALTED,PMC1,613595327355
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,10956429629
TABLE,Group 1 Metric,L2,8
Metric,HWThread 40,
Runtime (RDTSC) [s],276.5008,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5739,
L2D load bandwidth [MBytes/s],2536.0196,
L2D load data volume [GBytes],701.2115,
L2 bandwidth [MBytes/s],2536.0196,
L2 data volume [GBytes],701.2115,
