STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595117941 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 112
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1559801348203
CPU_CLOCKS_UNHALTED,PMC1,641950715398
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,8933234705
TABLE,Group 1 Metric,L2,8
Metric,HWThread 112,
Runtime (RDTSC) [s],277.7251,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4116,
L2D load bandwidth [MBytes/s],2058.6080,
L2D load data volume [GBytes],571.7270,
L2 bandwidth [MBytes/s],2058.6080,
L2 data volume [GBytes],571.7270,
