STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595145436 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 96
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1280280881064
CPU_CLOCKS_UNHALTED,PMC1,653166819776
DATA_CACHE_ACCESSES,PMC2,645786981148
DATA_CACHE_REFILLS_ALL,PMC3,2845975361
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 96,
Runtime (RDTSC) [s],288.2750,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5102,
data cache requests,645786981148,
data cache request rate,0.5044,
data cache misses,2845975361,
data cache miss rate,0.0022,
data cache miss ratio,0.0044,
