STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595144784 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 51
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1409750944319
CPU_CLOCKS_UNHALTED,PMC1,637901082472
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,10467600519
TABLE,Group 1 Metric,L2,8
Metric,HWThread 51,
Runtime (RDTSC) [s],275.0030,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4525,
L2D load bandwidth [MBytes/s],2436.0696,
L2D load data volume [GBytes],669.9264,
L2 bandwidth [MBytes/s],2436.0696,
L2 data volume [GBytes],669.9264,
