STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595141089 GHz,
TABLE,Group 1 Raw,MEM,6
Event,Counter,HWThread 9
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1379358568418
CPU_CLOCKS_UNHALTED,PMC1,637291122331
DRAM_CHANNEL_0,DFC0,0
DRAM_CHANNEL_1,DFC1,0
TABLE,Group 1 Metric,MEM,6
Metric,HWThread 9,
Runtime (RDTSC) [s],279.4052,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4620,
Memory bandwidth [MBytes/s],0,
Memory data volume [GBytes],0,
