STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595147738 GHz,
TABLE,Group 1 Raw,MEM,6
Event,Counter,HWThread 52
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1398200821938
CPU_CLOCKS_UNHALTED,PMC1,644857316006
DRAM_CHANNEL_0,DFC0,0
DRAM_CHANNEL_1,DFC1,0
TABLE,Group 1 Metric,MEM,6
Metric,HWThread 52,
Runtime (RDTSC) [s],278.0952,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4612,
Memory bandwidth [MBytes/s],0,
Memory data volume [GBytes],0,
