STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595026033 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 53
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1436111694329
CPU_CLOCKS_UNHALTED,PMC1,663304543478
RETIRED_UOPS,PMC2,1438577189621
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 53,
Runtime (RDTSC) [s],288.5899,
Runtime unhalted [s],255.6061,
Clock [MHz],-,
CPI,0.4619,
CPI (based on uops),0.4611,
IPC,2.1651,
