STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595144131 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 89
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1118409713435
CPU_CLOCKS_UNHALTED,PMC1,636386700862
DATA_CACHE_ACCESSES,PMC2,560663059634
DATA_CACHE_REFILLS_ALL,PMC3,2962618891
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 89,
Runtime (RDTSC) [s],285.6942,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5690,
data cache requests,560663059634,
data cache request rate,0.5013,
data cache misses,2962618891,
data cache miss rate,0.0026,
data cache miss ratio,0.0053,
