JOBID;STEPID;NODENAME;AVG_CPUFREQ_KHZ;AVG_IMCFREQ_KHZ;DEF_FREQ_KHZ;ITER_TIME_SEC;CPI;TPI;MEM_GBS;IO_MBS;PERC_MPI;DC_NODE_POWER_W;DRAM_POWER_W;PCK_POWER_W;CYCLES;INSTRUCTIONS;GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SPOPS_SINGLE;SPOPS_128;SPOPS_256;SPOPS_512;DPOPS_SINGLE;DPOPS_128;DPOPS_256;DPOPS_512;GPU0_POWER_W;GPU0_FREQ_KHZ;GPU0_MEM_FREQ_KHZ;GPU0_UTIL_PERC;GPU0_MEM_UTIL_PERC;GPU1_POWER_W;GPU1_FREQ_KHZ;GPU1_MEM_FREQ_KHZ;GPU1_UTIL_PERC;GPU1_MEM_UTIL_PERC;GPU2_POWER_W;GPU2_FREQ_KHZ;GPU2_MEM_FREQ_KHZ;GPU2_UTIL_PERC;GPU2_MEM_UTIL_PERC;GPU3_POWER_W;GPU3_FREQ_KHZ;GPU3_MEM_FREQ_KHZ;GPU3_UTIL_PERC;GPU3_MEM_UTIL_PERC;LOOPID;LOOP_NEST_LEVEL;LOOP_SIZE;TIMESTAMP;ELAPSED;DATE
5809734;0;tcn698;2379750;1800000;2400000;1.035439;0.620298;28.811087;109.066872;3.193617;10.602590;291.052338;0.000000;227.030778;2006419743896;3234608588673;328.832656;35376824728;23822581169;0;0;0;9110776520400;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712524490;28;07-04-2024 23:14:50
5809734;0;tcn698;2398500;1800000;2400000;1.139743;0.637867;25.698776;95.979442;0.000621;10.136762;295.127008;0.000000;232.081644;851687944976;1335212555960;332.290452;15132750307;10211144343;0;0;0;13011093026400;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712524503;41;07-04-2024 23:15:03
5809734;0;tcn698;2376750;1800000;2400000;1.141593;0.634573;28.455505;107.373528;0.000314;10.135013;293.942041;0.000000;230.426383;1688543508324;2660912241082;335.349036;29945307819;20148865508;0;0;0;20733913287760;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712524525;63;07-04-2024 23:15:25
5809734;0;tcn698;2396250;1800000;2400000;1.138193;0.636064;31.779200;118.989903;0.000312;10.145511;296.614871;0.000000;231.803278;1701658366290;2675293067058;336.860986;30303956019;20398188642;0;0;0;28528091123976;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712524548;86;07-04-2024 23:15:48
5809734;0;tcn698;2380500;1800000;2400000;1.138843;0.639164;28.333311;106.203841;0.000312;9.845591;293.924585;0.000000;230.056370;1707599766809;2671613063433;337.783200;30309123936;20375463206;0;0;0;36351821293624;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712524571;109;07-04-2024 23:16:11
5809734;0;tcn698;2384250;1800000;2400000;1.138293;0.637374;30.176374;112.836142;0.000314;10.055745;294.609754;0.000000;229.992611;1697757846365;2663674620300;338.312188;30138759569;20290978188;0;0;0;44121867370744;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712524594;132;07-04-2024 23:16:34
5809734;0;tcn698;2383500;1800000;2400000;1.141693;0.636251;25.884534;96.974064;0.000315;10.147060;291.564525;0.000000;228.617125;1693033448683;2660951514312;338.636456;30151198603;20296897859;0;0;0;51864682731720;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712524617;155;07-04-2024 23:16:57
5809734;0;tcn698;2397000;1800000;2400000;1.140143;0.637090;30.841106;115.286689;0.000315;10.032752;260.837422;0.000000;200.031424;1693408062278;2658034991888;338.962328;30194486993;20316267248;0;0;0;59624154033040;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712524639;177;07-04-2024 23:17:19
5809734;0;tcn698;2376750;1800000;2400000;1.139843;0.637984;21.561578;80.642580;0.000315;9.937772;211.120486;0.000000;162.027295;1695415022868;2657458336889;339.194007;30189755225;20314119703;0;0;0;67381581027992;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712524662;200;07-04-2024 23:17:42
5809734;0;tcn698;2389500;1800000;2400000;1.140943;0.634912;22.853843;86.326248;0.000313;10.196156;212.028083;0.000000;161.812349;1705128297220;2685613247139;339.359089;30277165610;20396639047;0;0;0;75177809118336;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712524685;223;07-04-2024 23:18:05
