STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.59513429 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 85
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,4608696832
CPU_CLOCKS_UNHALTED,PMC1,2209289630
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,68930514
TABLE,Group 1 Metric,L2,8
Metric,HWThread 85,
Runtime (RDTSC) [s],12.1674,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4794,
L2D load bandwidth [MBytes/s],362.5715,
L2D load data volume [GBytes],4.4116,
L2 bandwidth [MBytes/s],362.5715,
L2 data volume [GBytes],4.4116,
