STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595139071 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 51
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5044768921
CPU_CLOCKS_UNHALTED,PMC1,2262322163
DATA_CACHE_ACCESSES,PMC2,2391500566
DATA_CACHE_REFILLS_ALL,PMC3,10120800
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 51,
Runtime (RDTSC) [s],12.4970,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4484,
data cache requests,2391500566,
data cache request rate,0.4741,
data cache misses,10120800,
data cache miss rate,0.0020,
data cache miss ratio,0.0042,
