STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595135675 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 32
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,4734187715
CPU_CLOCKS_UNHALTED,PMC1,2273106792
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,76102167
TABLE,Group 1 Metric,L2,8
Metric,HWThread 32,
Runtime (RDTSC) [s],13.6881,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4801,
L2D load bandwidth [MBytes/s],355.8233,
L2D load data volume [GBytes],4.8705,
L2 bandwidth [MBytes/s],355.8233,
L2 data volume [GBytes],4.8705,
