STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595125874 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 1
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5296042979
CPU_CLOCKS_UNHALTED,PMC1,2333901757
DATA_CACHE_ACCESSES,PMC2,2552242264
DATA_CACHE_REFILLS_ALL,PMC3,8649791
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 1,
Runtime (RDTSC) [s],13.2722,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4407,
data cache requests,2552242264,
data cache request rate,0.4819,
data cache misses,8649791,
data cache miss rate,0.0016,
data cache miss ratio,0.0034,
