STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595119836 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 118
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2502658728494
CPU_CLOCKS_UNHALTED,PMC1,1392418907406
RETIRED_UOPS,PMC2,2497781105445
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 118,
Runtime (RDTSC) [s],561.6090,
Runtime unhalted [s],536.5528,
Clock [MHz],-,
CPI,0.5564,
CPI (based on uops),0.5575,
IPC,1.7973,
