STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595091999 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 119
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2598866021262
CPU_CLOCKS_UNHALTED,PMC1,1393010639784
DATA_CACHE_ACCESSES,PMC2,1288352254744
DATA_CACHE_REFILLS_ALL,PMC3,5516725875
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 119,
Runtime (RDTSC) [s],561.1023,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5360,
data cache requests,1288352254744,
data cache request rate,0.4957,
data cache misses,5516725875,
data cache miss rate,0.0021,
data cache miss ratio,0.0043,
