STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.59511891 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 66
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2423679454583
CPU_CLOCKS_UNHALTED,PMC1,1386469166615
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,28048589877
TABLE,Group 1 Metric,L2,8
Metric,HWThread 66,
Runtime (RDTSC) [s],561.8814,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5721,
L2D load bandwidth [MBytes/s],3194.8198,
L2D load data volume [GBytes],1795.1098,
L2 bandwidth [MBytes/s],3194.8198,
L2 data volume [GBytes],1795.1098,
