STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595116875 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 1
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2562519914367
CPU_CLOCKS_UNHALTED,PMC1,1389631377038
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,25654296851
TABLE,Group 1 Metric,L2,8
Metric,HWThread 1,
Runtime (RDTSC) [s],561.7381,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5423,
L2D load bandwidth [MBytes/s],2922.8476,
L2D load data volume [GBytes],1641.8750,
L2 bandwidth [MBytes/s],2922.8476,
L2 data volume [GBytes],1641.8750,
