STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595078731 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 52
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2518117744164
CPU_CLOCKS_UNHALTED,PMC1,1389038575577
RETIRED_UOPS,PMC2,2513466900532
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 52,
Runtime (RDTSC) [s],561.5777,
Runtime unhalted [s],535.2587,
Clock [MHz],-,
CPI,0.5516,
CPI (based on uops),0.5526,
IPC,1.8128,
