JobID        JobIDRaw        JobName  Partition  MaxVMSize  MaxVMSizeNode  MaxVMSizeTask  AveVMSize     MaxRSS MaxRSSNode MaxRSSTask     AveRSS MaxPages MaxPagesNode   MaxPagesTask   AvePages     MinCPU MinCPUNode MinCPUTask     AveCPU   NTasks  AllocCPUS    Elapsed      State ExitCode AveCPUFreq ReqCPUFreqMin ReqCPUFreqMax ReqCPUFreqGov     ReqMem ConsumedEnergy  MaxDiskRead MaxDiskReadNode MaxDiskReadTask    AveDiskRead MaxDiskWrite MaxDiskWriteNode MaxDiskWriteTask   AveDiskWrite    ReqTRES  AllocTRES TRESUsageInAve TRESUsageInMax TRESUsageInMaxNode TRESUsageInMaxTask TRESUsageInMin TRESUsageInMinNode TRESUsageInMinTask TRESUsageInTot TRESUsageOutMax TRESUsageOutMaxNode TRESUsageOutMaxTask TRESUsageOutAve TRESUsageOutTot 
------------ ------------ ---------- ---------- ---------- -------------- -------------- ---------- ---------- ---------- ---------- ---------- -------- ------------ -------------- ---------- ---------- ---------- ---------- ---------- -------- ---------- ---------- ---------- -------- ---------- ------------- ------------- ------------- ---------- -------------- ------------ --------------- --------------- -------------- ------------ ---------------- ---------------- -------------- ---------- ---------- -------------- -------------- ------------------ ------------------ -------------- ------------------ ------------------ -------------- --------------- ------------------- ------------------- --------------- --------------- 
6150711      6150711      experimen+   standard                                                                                                                                                                                                             256   00:00:33  COMPLETED      0:0                  Unknown       Unknown       Unknown       222G          7.76K                                                                                                                           billing=6+ billing=2+                                                                                                                                                                                                                                 
6150711.bat+ 6150711.bat+      batch               158360K      nid001781              0    158360K      1816K  nid001781          0      1816K        0    nid001781              0          0   00:00:00  nid001781          0   00:00:00        1        256   00:00:33  COMPLETED      0:0      2.25G             0             0             0                     7.02K            0       nid001781               0              0        0.00M        nid001781                0          0.00M            cpu=256,g+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid001781,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid001781,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ energy=226,fs/+ energy=nid001781,f+ fs/disk=0,fs/lustr+ energy=75,fs/d+ energy=75,fs/d+ 
6150711.ext+ 6150711.ext+     extern                 7508K      nid001781              0      7508K       668K  nid001781          0       668K        0    nid001781              0          0   00:00:00  nid001781          0   00:00:00        1        256   00:00:33  COMPLETED      0:0      2.25G             0             0             0                     7.76K        0.00M       nid001781               0          0.00M        0.00M        nid001781                0          0.00M            billing=2+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid001781,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid001781,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ energy=234,fs/+ energy=nid001781,f+ fs/disk=0,fs/lustr+ energy=114,fs/+ energy=114,fs/+ 
6150711.0    6150711.0    perfwrapp+               284172K      nid001781             15    284172K      5036K  nid001781         36    4471616        2    nid001781              0          0   00:00:00  nid001781         15   00:00:00       64        256   00:00:07  COMPLETED      0:0       128G       Unknown            2G       Unknown                       824        2.97M       nid001781               0          2.92M        0.01M        nid001781                0          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid001781,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid001781,ene+ cpu=15,fs/disk=15+ cpu=00:00:00,+ energy=303,fs/+ energy=nid001781,f+ fs/disk=0,fs/lustr+ energy=3,fs/di+ energy=231,fs/+ 
6150711.1    6150711.1    perfwrapp+               284172K      nid001781             51    284172K     27728K  nid001781          1    3034048      123    nid001781              0          4   00:00:00  nid001781         51   00:00:00       64        256   00:00:06  COMPLETED      0:0       128G       Unknown            2G       Unknown                       701        2.97M       nid001781              10          2.78M        0.00M        nid001781               10          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid001781,ene+ cpu=0,fs/disk=10,+ cpu=00:00:00,+ cpu=nid001781,ene+ cpu=51,fs/disk=51+ cpu=00:00:02,+ energy=284,fs/+ energy=nid001781,f+ fs/disk=10,fs/lust+ energy=3,fs/di+ energy=235,fs/+ 
6150711.2    6150711.2    perfwrapp+               284172K      nid001781             22    284172K      2544K  nid001781         36    2602752        2    nid001781              0          0   00:00:00  nid001781         22   00:00:00       64        256   00:00:03     FAILED      1:0       128G       Unknown            2G       Unknown                       217        0.08M       nid001781              14          0.07M        0.00M        nid001781                0          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid001781,ene+ cpu=35,fs/disk=14+ cpu=00:00:00,+ cpu=nid001781,ene+ cpu=22,fs/disk=22+ cpu=00:00:00,+ energy=239,fs/+ energy=nid001781,f+ fs/disk=0,fs/lustr+ energy=3,fs/di+ energy=214,fs/+ 
6150711.3    6150711.3    perfwrapp+               284172K      nid001781             51    284172K     27372K  nid001781          1    4884800      145    nid001781              1          2   00:00:00  nid001781         51   00:00:00       64        256   00:00:05  COMPLETED      0:0       128G       Unknown            2G       Unknown                       677        2.97M       nid001781               0          2.83M        0.01M        nid001781                0          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid001781,ene+ cpu=1,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid001781,ene+ cpu=51,fs/disk=51+ cpu=00:00:01,+ energy=309,fs/+ energy=nid001781,f+ fs/disk=0,fs/lustr+ energy=3,fs/di+ energy=236,fs/+ 
6150711.4    6150711.4    perfwrapp+               284172K      nid001781             63    284172K      5040K  nid001781          0    5108672      118    nid001781              1          2   00:00:00  nid001781         63   00:00:00       64        256   00:00:06  COMPLETED      0:0       128G       Unknown            2G       Unknown                        23        2.97M       nid001781               0          2.55M        0.01M        nid001781                0          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid001781,ene+ cpu=1,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid001781,ene+ cpu=63,fs/disk=63+ cpu=00:00:01,+ energy=309,fs/+ energy=nid001781,f+ fs/disk=0,fs/lustr+ energy=4,fs/di+ energy=309,fs/+ 
