Timestamp (s),Power (W)
.033560808,175.00
1.350071405,175.00
2.776294819,200.00
3.973483728,200.00
5.170322278,200.00
6.502745100,200.00
7.782353692,200.00
9.089320458,200.00
10.390607910,200.00
11.632373097,225.00
13.180728275,225.00
14.410334634,225.00
15.739808379,225.00
17.032677199,225.00
18.260505679,225.00
19.531103320,225.00
20.841228643,225.00
22.129567946,225.00
23.456572333,225.00
24.736633165,225.00
26.058705757,225.00
27.350440177,200.00
29.266483968,200.00
30.554446872,200.00
31.792651743,200.00
33.032063493,200.00
34.312699644,225.00
35.557829188,225.00
36.903292278,225.00
38.147688423,225.00
39.439898163,225.00
40.700239173,225.00
41.987643117,225.00
43.298667359,225.00
45.536767046,225.00
46.811308323,225.00
48.116869770,225.00
49.358014278,225.00
50.627548200,225.00
51.901425237,225.00
53.140085068,225.00
54.398869279,225.00
55.671101358,200.00
56.972413569,200.00
58.243422409,200.00
59.551230254,225.00
61.328359817,225.00
62.597029299,225.00
63.868847178,225.00
65.168680471,225.00
66.458581053,225.00
67.732097847,225.00
69.038262742,225.00
70.357842901,225.00
71.608990381,225.00
72.909519963,225.00
74.199757477,225.00
75.438388211,225.00
77.488311586,225.00
78.648176614,225.00
79.840914203,225.00
80.970219668,225.00
82.149705512,225.00
83.342454221,225.00
84.528423698,225.00
85.789613806,225.00
87.016902355,200.00
88.278784342,200.00
89.431578418,200.00
90.654876691,225.00
91.872587251,225.00
93.180158824,225.00
94.391666751,225.00
95.618275460,225.00
96.822897755,225.00
98.009916111,225.00
99.190280794,250.00
100.400902242,250.00
101.564377506,250.00
102.720341538,250.00
103.933413903,250.00
105.119352541,225.00
106.236760299,225.00
107.410242871,225.00
109.097058395,225.00
110.288591386,225.00
111.499823033,225.00
112.695876458,225.00
113.870879268,225.00
114.999103853,225.00
116.158702402,225.00
117.302542609,225.00
118.436005308,225.00
119.630683575,225.00
120.799132992,225.00
121.969919167,225.00
123.097854033,225.00
125.059245153,225.00
126.208909793,225.00
127.330305786,225.00
128.509600191,225.00
129.689954315,250.00
130.879540228,250.00
132.072097617,250.00
133.197126686,250.00
134.399888543,225.00
135.571155438,225.00
136.759823072,225.00
137.953739460,225.00
139.109517252,225.00
140.667367529,225.00
141.922040925,225.00
143.108326482,225.00
144.281883094,225.00
145.439680924,225.00
146.559466959,225.00
147.704326663,225.00
148.849802594,225.00
150.020120741,225.00
151.183556094,225.00
152.324021949,250.00
153.473850475,250.00
154.597305186,250.00
156.316806820,250.00
157.486748448,250.00
158.628688941,250.00
159.749126975,250.00
160.929752552,250.00
162.077029241,250.00
163.230424284,250.00
164.370645459,250.00
165.540906726,225.00
166.720392624,225.00
167.847086372,225.00
168.972702121,225.00
170.098884629,225.00
171.716338799,225.00
172.950652046,225.00
174.100562172,225.00
175.268922961,225.00
176.461354568,225.00
177.618195647,200.00
178.766901454,200.00
179.909477147,200.00
181.137397121,225.00
182.328070769,225.00
183.542374795,225.00
184.667538304,225.00
185.865454145,225.00
187.768196688,225.00
188.967890408,225.00
190.101793989,225.00
191.297116033,225.00
192.429459895,225.00
193.576565064,250.00
194.727013430,250.00
195.882198458,250.00
197.142493267,225.00
198.311140524,225.00
199.470002055,200.00
200.657358605,200.00
201.841871085,200.00
203.440720081,200.00
204.630304303,200.00
205.829595490,200.00
207.035988051,200.00
208.227282627,225.00
209.377147351,225.00
210.550956953,225.00
211.794898026,225.00
212.969275371,225.00
214.086747615,225.00
215.239302423,225.00
216.379886764,225.00
217.529558734,250.00
219.160289448,250.00
220.370829035,250.00
221.541836424,250.00
222.638071010,250.00
223.801741327,250.00
224.997036450,225.00
226.199665806,225.00
227.410232354,225.00
228.579516945,250.00
229.700761865,250.00
230.864848821,225.00
232.059216186,225.00
233.214411471,225.00
235.306050667,225.00
236.497728715,225.00
237.690524001,225.00
238.901096869,225.00
240.040753290,225.00
241.198495692,225.00
242.420765228,225.00
243.591326177,225.00
244.760406568,200.00
245.932228636,200.00
247.132364115,225.00
248.318770128,225.00
249.455573232,225.00
251.509367947,225.00
252.710026865,225.00
253.937017756,225.00
255.072829502,225.00
256.278908254,225.00
257.532415917,225.00
258.684359286,225.00
259.839244051,225.00
260.977008035,250.00
262.149918221,250.00
263.359758090,250.00
264.560091968,250.00
265.742557465,250.00
267.370755701,250.00
268.558820272,250.00
269.767760902,250.00
270.959835829,250.00
272.125498143,225.00
273.330075257,225.00
274.508714118,225.00
275.700683805,225.00
276.927080577,200.00
278.172606248,225.00
279.344643756,225.00
280.522768697,200.00
281.760230937,200.00
283.047909806,200.00
284.251031001,200.00
285.460077911,200.00
286.667019942,200.00
287.858188990,200.00
289.100573105,225.00
290.301261583,225.00
291.509556533,225.00
292.688856873,225.00
293.927834112,225.00
295.137978860,250.00
296.369429266,250.00
297.596444877,250.00
299.010285255,250.00
300.206768137,250.00
301.369928654,250.00
302.580059762,250.00
303.796952024,250.00
305.023644075,225.00
306.222868235,225.00
307.439217976,225.00
308.596704899,225.00
309.785604149,225.00
310.998314095,225.00
312.246191204,225.00
313.436675933,200.00
315.071040322,200.00
316.317078274,200.00
317.566934221,200.00
318.848557815,200.00
320.056090006,225.00
321.336344882,225.00
322.571921084,225.00
323.827823505,225.00
325.109620990,225.00
326.310756781,225.00
327.528408914,225.00
328.711342883,225.00
330.480521784,225.00
331.762493168,225.00
333.011466267,225.00
334.269175956,225.00
335.498525477,225.00
336.775755945,225.00
338.068337878,225.00
339.316769977,225.00
340.551707891,250.00
341.818410211,250.00
343.109902505,250.00
344.367275475,225.00
346.112779761,225.00
347.338378285,225.00
348.572527240,225.00
349.817633543,225.00
351.031029801,225.00
352.248990533,225.00
353.466937345,225.00
354.718437482,225.00
355.939819730,225.00
357.171471128,225.00
358.433402933,225.00
359.640461557,225.00
360.849603659,225.00
362.128176206,225.00
363.369389874,225.00
364.568720746,225.00
365.769217777,225.00
367.005672330,250.00
368.216250630,250.00
369.466926207,250.00
370.699411644,225.00
371.957848693,225.00
373.228872768,225.00
374.480594704,225.00
375.680634416,250.00
377.377992914,250.00
378.620213380,250.00
379.834454716,250.00
381.065838794,250.00
382.306639382,250.00
383.516826843,225.00
384.752638556,225.00
386.041630452,225.00
387.279648283,225.00
388.521398430,225.00
389.792206026,225.00
391.049539396,225.00
392.336588974,200.00
393.990130279,200.00
395.245048011,200.00
396.439111849,200.00
397.659953899,200.00
398.910579356,200.00
400.129656047,225.00
401.377879267,225.00
402.678714270,225.00
403.923198054,225.00
405.160574686,225.00
406.408049626,225.00
407.653013370,225.00
409.379516836,225.00
410.637131406,225.00
411.866467366,225.00
413.036917429,225.00
414.311902021,250.00
415.589064969,250.00
416.797167992,250.00
418.042599255,250.00
419.248440281,225.00
420.502040895,225.00
421.716613951,225.00
422.978799316,225.00
424.219520264,225.00
425.976796777,225.00
427.160582826,225.00
428.380000877,225.00
429.601517965,225.00
430.882525950,200.00
432.106511316,200.00
433.359137411,200.00
434.566743115,225.00
435.818199051,225.00
437.026553154,225.00
438.269801939,225.00
439.486908192,225.00
441.170502265,225.00
442.462157398,225.00
443.723684283,225.00
445.012386180,225.00
446.217012006,225.00
447.460407952,250.00
448.667875135,250.00
449.876765757,250.00
451.099613404,250.00
452.391622897,250.00
453.618602459,225.00
454.848898572,225.00
456.129781112,250.00
457.597494649,250.00
458.849126820,250.00
460.106362865,250.00
461.301719336,250.00
462.512008031,250.00
463.739353868,225.00
464.990178440,225.00
466.221577592,225.00
467.477667998,225.00
