JOBID;STEPID;NODENAME;AVG_CPUFREQ_KHZ;AVG_IMCFREQ_KHZ;DEF_FREQ_KHZ;ITER_TIME_SEC;CPI;TPI;MEM_GBS;IO_MBS;PERC_MPI;DC_NODE_POWER_W;DRAM_POWER_W;PCK_POWER_W;CYCLES;INSTRUCTIONS;GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SPOPS_SINGLE;SPOPS_128;SPOPS_256;SPOPS_512;DPOPS_SINGLE;DPOPS_128;DPOPS_256;DPOPS_512;GPU0_POWER_W;GPU0_FREQ_KHZ;GPU0_MEM_FREQ_KHZ;GPU0_UTIL_PERC;GPU0_MEM_UTIL_PERC;GPU1_POWER_W;GPU1_FREQ_KHZ;GPU1_MEM_FREQ_KHZ;GPU1_UTIL_PERC;GPU1_MEM_UTIL_PERC;GPU2_POWER_W;GPU2_FREQ_KHZ;GPU2_MEM_FREQ_KHZ;GPU2_UTIL_PERC;GPU2_MEM_UTIL_PERC;GPU3_POWER_W;GPU3_FREQ_KHZ;GPU3_MEM_FREQ_KHZ;GPU3_UTIL_PERC;GPU3_MEM_UTIL_PERC;LOOPID;LOOP_NEST_LEVEL;LOOP_SIZE;TIMESTAMP;ELAPSED;DATE
5775978;0;tcn391;2574000;1467000;2600000;0.950494;0.697470;44.834992;132.214321;6.852585;18.605574;404.841986;0.000000;357.996466;4085550179087;5857671632812;494.202383;51810002146;36361267341;0;0;0;12973573612648;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162966;28;03-04-2024 18:49:26
5775978;0;tcn391;2574000;1467000;2600000;1.148593;0.724267;46.269367;132.083879;0.001281;18.811961;449.767633;0.000000;358.625812;1795225816647;2478680741776;504.536066;23540815416;16556384308;0;0;0;18974459014800;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162977;39;03-04-2024 18:49:37
5775978;0;tcn391;2574000;1467000;2600000;1.046094;0.730056;45.591643;132.430717;0.000696;18.567036;498.186706;0.000000;358.606727;3318369367527;4545361611408;513.840701;43539613765;30641486504;0;0;0;30093561461296;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162998;60;03-04-2024 18:49:58
5775978;0;tcn391;2574000;1467000;2600000;1.050394;0.727706;44.769571;131.716764;0.000693;18.836322;447.641658;0.000000;358.767926;3333129347330;4580322922742;517.892935;43670219693;30754959223;0;0;0;41242650864176;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163019;81;03-04-2024 18:50:19
5775978;0;tcn391;2574406;1467000;2600000;1.050294;0.733884;46.224527;132.853002;0.000699;18.154876;474.486327;0.000000;359.489566;3303732840684;4501707486461;520.600527;43361645165;30520915054;0;0;0;52325644273000;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163040;102;03-04-2024 18:50:40
5775978;0;tcn391;2574000;1467000;2600000;1.060844;0.719138;43.902772;131.070639;0.000691;19.651978;495.643255;0.000000;359.499213;3346412054037;4653366539737;521.082234;43337137853;30443237888;0;0;0;63385894656392;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163062;123;03-04-2024 18:51:02
5775978;0;tcn391;2574000;1467000;2600000;1.049744;0.723592;44.197616;131.634883;0.000690;19.047386;450.967222;0.000000;359.649934;3351938544932;4632357157851;522.232046;43877109782;30899748986;0;0;0;74575967591528;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163083;144;03-04-2024 18:51:23
5775978;0;tcn391;2574812;1467000;2600000;1.057544;0.720130;45.065076;132.063059;0.000689;18.949461;497.378997;0.000000;362.328114;3354300621695;4657906732243;522.511489;43478745166;30566307691;0;0;0;85684521647968;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163104;166;03-04-2024 18:51:44
5775978;0;tcn391;2574406;1467000;2600000;1.069794;0.717095;44.437229;130.371771;0.000686;20.106996;491.777105;0.000000;357.997400;3374541276310;4705851244533;522.418966;43618226719;30621979253;0;0;0;96794193841160;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163125;187;03-04-2024 18:52:05
5775978;0;tcn391;2574000;1467000;2600000;1.046544;0.734890;45.652216;131.222382;0.000698;18.627805;477.763136;0.000000;358.777897;3312759811797;4507832499003;523.369158;43446642851;30615683038;0;0;0;107919448065056;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163146;208;03-04-2024 18:52:26
