Cnode ID, Thread ID,CYCLES_NOT_IN_HALT,RETIRED_INSTRUCTIONS,perf::PERF_COUNT_HW_CACHE_L1D:MISS,perf::PERF_COUNT_HW_CACHE_L1D:ACCESS,execution,mpi,comp,regionName,iteration
0,0,624192716290,1902940064971,8743657411,815295028553,265.988,122.653,143.335,iterate,0
0,1,621517625557,1717526911816,10263337868,749453834032,265.986,94.0481,171.938,iterate,0
0,2,623774445810,1759535375457,10268611143,766934003704,265.987,97.4324,168.554,iterate,0
0,3,626636424617,1923973024504,8921447961,824402207804,265.988,123.593,142.395,iterate,0
0,4,621897807075,1869217354164,9884319985,806569885839,265.993,113.449,152.544,iterate,0
0,5,618228955964,1694489057152,11659737334,749279086333,265.993,85.7328,180.26,iterate,0
0,6,618734317900,1641047677372,11641883958,728423729588,265.993,79.0025,186.991,iterate,0
0,7,621825122360,1869546041116,10118451545,809359844159,265.992,112.955,153.037,iterate,0
0,8,623639097450,1873581186421,9686882534,807150943555,265.994,116.652,149.342,iterate,0
0,9,618871877396,1680071166504,11262479481,740582850862,265.994,86.6161,179.377,iterate,0
0,10,619753913750,1683075396141,11483025358,742036310376,265.993,86.1625,179.83,iterate,0
0,11,622690592742,1835963852896,9917600341,793637877742,265.995,115.134,150.861,iterate,0
0,12,626111459195,1935073973383,8522818160,827045658908,265.99,127.856,138.134,iterate,0
0,13,622258287328,1755375687135,10100128866,763280738734,265.988,100.232,165.756,iterate,0
0,14,623477037833,1722738541010,11362741288,749694856017,265.99,96.4793,169.51,iterate,0
0,15,622641129376,1960447510873,8668975831,836892088136,265.988,129.944,136.044,iterate,0
0,16,620354419746,1777918978255,10957881071,774950007130,265.993,98.0998,167.893,iterate,0
0,17,615794952706,1563035214470,12582796746,699853008357,265.994,65.2532,200.741,iterate,0
0,18,615359661653,1590971181903,12675631658,711758591778,265.994,67.9552,198.039,iterate,0
0,19,619579977004,1812947264304,11120963381,790303046386,265.994,101.332,164.663,iterate,0
0,20,615467181355,1705168626243,12376732409,755340693162,265.994,85.0254,180.969,iterate,0
0,21,610557494870,1493385860597,14389990984,682502404696,265.994,51.6179,214.377,iterate,0
0,22,610290243209,1416822947860,14373951699,651298551664,265.995,40.7941,225.2,iterate,0
0,23,614529816218,1697096915543,12653325742,753721180267,265.995,82.3284,183.666,iterate,0
0,24,614277024481,1681761290555,11997586826,745390127176,265.995,85.6248,180.37,iterate,0
0,25,610679122860,1473414691920,13909763397,671070464924,265.995,50.6494,215.346,iterate,0
0,26,610105464469,1494371256157,13998391298,679979535026,265.996,52.4378,213.558,iterate,0
0,27,614485570106,1768134136572,12247065720,779157913611,265.996,93.2406,172.755,iterate,0
0,28,619877994378,1818713490883,10585552876,791343236722,265.994,104.95,161.043,iterate,0
0,29,617057702977,1635353728295,12322607660,727984524309,265.991,74.5413,191.45,iterate,0
0,30,616472508180,1572719649056,12423520480,701800392202,265.994,67.5042,198.49,iterate,0
0,31,619154230461,1877257864220,10794259067,813034373318,265.994,110.015,155.979,iterate,0
0,32,619435520885,1808309041076,10984403805,789640152083,265.994,103.21,162.784,iterate,0
0,33,614905849377,1645322691356,12697560312,735264728665,265.994,75.3613,190.632,iterate,0
0,34,616727132932,1602594133391,12591850679,718702261749,265.991,69.3366,196.655,iterate,0
0,35,619289947270,1773920580113,11152597707,777033633934,265.994,98.3201,167.674,iterate,0
0,36,615459970350,1665978707736,12409418944,742831378432,265.996,81.6201,184.376,iterate,0
0,37,611226047173,1456387473980,14330590076,668993868446,265.997,46.3885,219.608,iterate,0
0,38,611994867540,1529101259886,14326198099,699088460964,265.995,52.6475,213.348,iterate,0
0,39,613424596370,1668581412266,12604311332,745440533221,265.996,81.3867,184.61,iterate,0
0,40,614724539519,1703190062420,12034522077,756369784775,265.995,88.9655,177.03,iterate,0
0,41,610974636195,1419717644664,13901436674,651767003792,265.996,45.1428,220.853,iterate,0
0,42,613409215338,1470050921209,13935391267,673301868330,265.995,49.2595,216.736,iterate,0
0,43,613723863012,1713607032289,12433348922,760804064511,265.996,87.8628,178.133,iterate,0
0,44,619306817587,1779022425309,10655427517,777435154638,265.994,103.444,162.551,iterate,0
0,45,615927539431,1622767298970,12287843102,725142886033,265.995,74.4205,191.574,iterate,0
0,46,616374775956,1658881790894,12398874816,739374399015,265.995,78.0216,187.973,iterate,0
0,47,619797722740,1776239054520,10868193730,774995284094,265.994,99.2985,166.695,iterate,0
0,48,620049925418,1819829542901,11100409168,795457667141,265.995,104.328,161.667,iterate,0
0,49,614345958408,1558364454531,13272408674,701175739664,265.995,66.485,199.509,iterate,0
0,50,616035321522,1573741781706,12616924144,707589688790,265.996,66.9314,199.065,iterate,0
0,51,619824243924,1778609272988,11165626252,779403672915,265.996,98.1624,167.833,iterate,0
0,52,615161343650,1675270694474,12439151569,746330958894,265.996,83.0878,182.908,iterate,0
0,53,612678816853,1479923722433,14314573960,678937499367,265.996,49.074,216.922,iterate,0
0,54,613109454239,1362227714347,14330065060,630599236860,265.997,34.9998,230.997,iterate,0
0,55,613710973744,1676321107536,12634154152,749462787931,265.996,81.2755,184.721,iterate,0
0,56,614548922549,1674576227728,12032934505,745244221695,265.995,86.1352,179.86,iterate,0
0,57,611668892783,1438099603072,16061109389,659829785993,265.996,47.129,218.867,iterate,0
0,58,613135329831,1442617260646,14423954546,661176274681,265.996,46.8565,219.139,iterate,0
0,59,614048560696,1685424970414,13009334868,749335451305,265.996,84.9002,181.096,iterate,0
0,60,619296947400,1793552386186,10598284636,783191826859,265.995,103.24,162.755,iterate,0
0,61,615008994968,1587764277836,12354558876,711362939431,265.995,72.2567,193.738,iterate,0
0,62,616029672985,1535918060498,12316927083,689801510661,265.994,64.4755,201.518,iterate,0
0,63,618971674286,1829288290325,10877983616,797018412247,265.994,106.059,159.934,iterate,0
0,64,618675963205,1843800400153,10923937584,805613614590,265.994,107.826,158.169,iterate,0
0,65,614588606861,1580380364010,12610316417,709761055015,265.995,68.3046,197.69,iterate,0
0,66,614186108414,1555032784038,12656204724,699790711186,265.995,65.9983,199.997,iterate,0
0,67,618087270555,1759601416238,11169544013,771356988524,265.995,97.2079,168.787,iterate,0
0,68,613507612286,1646199718518,12913313769,738101527047,265.995,85.0369,180.959,iterate,0
0,69,612020603161,1455986841434,14375838645,668122507735,265.996,45.6717,220.324,iterate,0
0,70,610769931473,1439065391168,14417541377,661078315805,265.996,43.4969,222.5,iterate,0
0,71,611464890693,1676659475806,12576267638,749421737029,265.997,82.1304,183.866,iterate,0
0,72,614111006997,1708156919712,12003052929,757539190148,265.995,89.2221,176.773,iterate,0
0,73,611602652480,1445533648967,13910639848,661273167787,265.997,47.7292,218.268,iterate,0
0,74,611262661750,1430246704263,13991240211,655611314030,265.996,45.0121,220.983,iterate,0
0,75,613224677734,1706688981202,12300136969,758030987911,265.997,87.9799,178.017,iterate,0
0,76,618896366433,1804903737445,10614599116,787932382532,265.994,105.091,160.902,iterate,0
0,77,615044447012,1604297659080,12336209034,717171133080,265.995,72.8167,193.178,iterate,0
0,78,614232341000,1557572010020,12362366925,698101384228,265.995,67.0359,198.959,iterate,0
0,79,619368333043,1779516110618,10913013121,776586607535,265.994,100.389,165.605,iterate,0
0,80,619862547757,1786812749388,11012777230,780712052001,265.994,102.153,163.842,iterate,0
0,81,615264806003,1623966360003,12654213176,726271208091,265.995,74.1918,191.803,iterate,0
0,82,615949346754,1611780575217,12913428556,720372463689,265.995,71.3395,194.655,iterate,0
0,83,620334519636,1849338576537,11138014145,807732153245,265.995,106.716,159.279,iterate,0
0,84,615977326636,1714175043277,12371410982,760344725478,265.995,87.9613,178.034,iterate,0
0,85,611391751987,1501867323876,14530875442,685956699078,265.996,51.5516,214.445,iterate,0
0,86,610618167132,1432498432469,14432531267,657407565009,265.996,43.1598,222.836,iterate,0
0,87,614989009096,1712115761473,12684515379,761795322191,265.996,86.0319,179.965,iterate,0
0,88,613461014710,1675414154510,12007811896,741815904421,265.995,89.4219,176.573,iterate,0
0,89,612460294803,1499404838279,14081034357,682743264606,265.995,54.0287,211.966,iterate,0
0,90,612243456303,1460921734122,14126733095,666739028793,265.995,50.0215,215.973,iterate,0
0,91,615531012518,1724942174245,12509389394,764595622554,265.996,90.9598,175.036,iterate,0
0,92,620292880077,1805107654444,10597735749,787796065602,265.994,105.397,160.597,iterate,0
0,93,615722543725,1642362617438,12409829175,731813509736,265.995,77.2549,188.74,iterate,0
0,94,616383603430,1590503201434,12381490941,711238744438,265.994,71.1178,194.876,iterate,0
0,95,619565740455,1833181622543,10818914910,798013934285,265.994,107.182,158.812,iterate,0
0,96,624651324826,1829071225194,10095711553,797558621339,265.992,109.174,156.818,iterate,0
0,97,620159587764,1658495068360,11888623949,739874741568,265.989,80.9174,185.072,iterate,0
0,98,621712095870,1664020601032,11906758284,742386659609,265.992,80.7617,185.23,iterate,0
0,99,624765060695,1846394655252,10291511704,804791549244,265.993,109.78,156.213,iterate,0
0,100,620479341184,1765642134909,11335187491,779964613984,265.995,97.5879,168.407,iterate,0
0,101,616840035427,1545416668191,13468654562,701830737476,265.994,61.1192,204.875,iterate,0
0,102,616178615279,1598614569930,13492206906,723226888584,265.994,66.1396,199.854,iterate,0
0,103,618707889909,1749314348097,11653357660,773580983801,265.995,94.8346,171.161,iterate,0
0,104,620500732355,1782815052798,11052903933,785382947114,265.995,101.748,164.247,iterate,0
0,105,616707459948,1570284139037,13020843244,709421336974,265.995,66.7641,199.231,iterate,0
0,106,616640451935,1543168636298,13083029653,698198643982,265.994,63.3035,202.691,iterate,0
0,107,619741103573,1764541290522,11347440273,777663099883,265.994,99.2038,166.791,iterate,0
0,108,624544584037,1852754819750,9766225142,806119698783,265.991,113.702,152.289,iterate,0
0,109,621821171293,1676893035248,11676405602,745073624179,265.991,84.3968,181.594,iterate,0
0,110,621300616549,1635578637573,11650301652,729163333832,265.991,79.6318,186.359,iterate,0
0,111,624182243481,1831145634895,9970205935,796428618541,265.994,112.663,153.331,iterate,0
0,112,620964039159,1793145962473,11035778991,782076113028,265.99,102.412,163.578,iterate,0
0,113,614915432148,1610822049297,12683600398,719601989160,265.986,72.3451,193.641,iterate,0
