JobID        JobIDRaw        JobName  Partition  MaxVMSize  MaxVMSizeNode  MaxVMSizeTask  AveVMSize     MaxRSS MaxRSSNode MaxRSSTask     AveRSS MaxPages MaxPagesNode   MaxPagesTask   AvePages     MinCPU MinCPUNode MinCPUTask     AveCPU   NTasks  AllocCPUS    Elapsed      State ExitCode AveCPUFreq ReqCPUFreqMin ReqCPUFreqMax ReqCPUFreqGov     ReqMem ConsumedEnergy  MaxDiskRead MaxDiskReadNode MaxDiskReadTask    AveDiskRead MaxDiskWrite MaxDiskWriteNode MaxDiskWriteTask   AveDiskWrite    ReqTRES  AllocTRES TRESUsageInAve TRESUsageInMax TRESUsageInMaxNode TRESUsageInMaxTask TRESUsageInMin TRESUsageInMinNode TRESUsageInMinTask TRESUsageInTot TRESUsageOutMax TRESUsageOutMaxNode TRESUsageOutMaxTask TRESUsageOutAve TRESUsageOutTot 
------------ ------------ ---------- ---------- ---------- -------------- -------------- ---------- ---------- ---------- ---------- ---------- -------- ------------ -------------- ---------- ---------- ---------- ---------- ---------- -------- ---------- ---------- ---------- -------- ---------- ------------- ------------- ------------- ---------- -------------- ------------ --------------- --------------- -------------- ------------ ---------------- ---------------- -------------- ---------- ---------- -------------- -------------- ------------------ ------------------ -------------- ------------------ ------------------ -------------- --------------- ------------------- ------------------- --------------- --------------- 
6150713      6150713      experimen+   standard                                                                                                                                                                                                             256   00:00:33  COMPLETED      0:0                  Unknown       Unknown       Unknown       222G          8.67K                                                                                                                           billing=6+ billing=2+                                                                                                                                                                                                                                 
6150713.bat+ 6150713.bat+      batch               158360K      nid001783              0    158360K      1816K  nid001783          0      1816K        0    nid001783              0          0   00:00:00  nid001783          0   00:00:00        1        256   00:00:33  COMPLETED      0:0      2.25G             0             0             0                     7.84K            0       nid001783               0              0        0.00M        nid001783                0          0.00M            cpu=256,g+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid001783,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid001783,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ energy=274,fs/+ energy=nid001783,f+ fs/disk=0,fs/lustr+ energy=85,fs/d+ energy=85,fs/d+ 
6150713.ext+ 6150713.ext+     extern                 7508K      nid001783              0      7508K       708K  nid001783          0       708K        0    nid001783              0          0   00:00:00  nid001783          0   00:00:00        1        256   00:00:33  COMPLETED      0:0      2.25G             0             0             0                     8.67K        0.00M       nid001783               0          0.00M        0.00M        nid001783                0          0.00M            billing=2+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid001783,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid001783,ene+ cpu=0,fs/disk=0,f+ cpu=00:00:00,+ energy=254,fs/+ energy=nid001783,f+ fs/disk=0,fs/lustr+ energy=125,fs/+ energy=125,fs/+ 
6150713.0    6150713.0    perfwrapp+               284172K      nid001783              8    284172K     27304K  nid001783          1    5450496      300    nid001783              1          8   00:00:00  nid001783          8   00:00:00       64        256   00:00:07  COMPLETED      0:0       128G       Unknown            2G       Unknown                       908        2.97M       nid001783              10          2.88M        0.00M        nid001783               10          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid001783,ene+ cpu=0,fs/disk=10,+ cpu=00:00:00,+ cpu=nid001783,ene+ cpu=8,fs/disk=8,f+ cpu=00:00:02,+ energy=320,fs/+ energy=nid001783,f+ fs/disk=10,fs/lust+ energy=3,fs/di+ energy=254,fs/+ 
6150713.1    6150713.1    perfwrapp+               284172K      nid001783              3    284172K     28208K  nid001783          5    3614080      156    nid001783              6          6   00:00:00  nid001783          3   00:00:00       64        256   00:00:06  COMPLETED      0:0       128G       Unknown            2G       Unknown                       771        2.97M       nid001783              13          2.69M        0.00M        nid001783               10          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid001783,ene+ cpu=4,fs/disk=13,+ cpu=00:00:00,+ cpu=nid001783,ene+ cpu=3,fs/disk=3,f+ cpu=00:00:02,+ energy=314,fs/+ energy=nid001783,f+ fs/disk=10,fs/lust+ energy=3,fs/di+ energy=249,fs/+ 
6150713.2    6150713.2    perfwrapp+               284172K      nid001783             37    284172K     27356K  nid001783          7    9293184      129    nid001783              9         25   00:00:00  nid001783         37   00:00:00       64        256   00:00:03     FAILED      1:0       128G       Unknown            2G       Unknown                       263        0.08M       nid001783              10          0.08M        0.00M        nid001783                8          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid001783,ene+ cpu=16,fs/disk=10+ cpu=00:00:00,+ cpu=nid001783,ene+ cpu=37,fs/disk=37+ cpu=00:00:11,+ energy=267,fs/+ energy=nid001783,f+ fs/disk=8,fs/lustr+ energy=3,fs/di+ energy=238,fs/+ 
6150713.3    6150713.3    perfwrapp+               284172K      nid001783             15    284172K      3504K  nid001783          5    2614720        3    nid001783             34          0   00:00:00  nid001783         15   00:00:00       64        256   00:00:06  COMPLETED      0:0       128G       Unknown            2G       Unknown                       778        2.97M       nid001783               0          2.78M        0.01M        nid001783                0          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid001783,ene+ cpu=16,fs/disk=0,+ cpu=00:00:00,+ cpu=nid001783,ene+ cpu=15,fs/disk=15+ cpu=00:00:00,+ energy=327,fs/+ energy=nid001783,f+ fs/disk=0,fs/lustr+ energy=3,fs/di+ energy=255,fs/+ 
6150713.4    6150713.4    perfwrapp+               284172K      nid001783             28    284172K      5048K  nid001783          0    5117568        6    nid001783              1          0   00:00:00  nid001783         28   00:00:00       64        256   00:00:06  COMPLETED      0:0       128G       Unknown            2G       Unknown                       748        2.97M       nid001783               0          2.64M        0.01M        nid001783                0          0.00M            cpu=256,m+ cpu=00:00:00,+ cpu=00:00:00,+ cpu=nid001783,ene+ cpu=4,fs/disk=0,f+ cpu=00:00:00,+ cpu=nid001783,ene+ cpu=28,fs/disk=28+ cpu=00:00:02,+ energy=338,fs/+ energy=nid001783,f+ fs/disk=0,fs/lustr+ energy=4,fs/di+ energy=260,fs/+ 
