STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595089991 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 107
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5061097034
CPU_CLOCKS_UNHALTED,PMC1,2516490811
RETIRED_UOPS,PMC2,5080450756
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 107,
Runtime (RDTSC) [s],19.0566,
Runtime unhalted [s],0.9697,
Clock [MHz],-,
CPI,0.4972,
CPI (based on uops),0.4953,
IPC,2.0112,
