STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595092071 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 93
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,5277358232
CPU_CLOCKS_UNHALTED,PMC1,2525023395
RETIRED_UOPS,PMC2,5295453960
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 93,
Runtime (RDTSC) [s],18.9836,
Runtime unhalted [s],0.9730,
Clock [MHz],-,
CPI,0.4785,
CPI (based on uops),0.4768,
IPC,2.0900,
