STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595088006 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 110
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,4968772191
CPU_CLOCKS_UNHALTED,PMC1,2491628894
RETIRED_UOPS,PMC2,4987365233
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 110,
Runtime (RDTSC) [s],19.0406,
Runtime unhalted [s],0.9601,
Clock [MHz],-,
CPI,0.5015,
CPI (based on uops),0.4996,
IPC,1.9942,
