STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595126823 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 76
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,7372561494
CPU_CLOCKS_UNHALTED,PMC1,2956065351
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,64992303
TABLE,Group 1 Metric,L2,8
Metric,HWThread 76,
Runtime (RDTSC) [s],20.3017,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4010,
L2D load bandwidth [MBytes/s],204.8850,
L2D load data volume [GBytes],4.1595,
L2 bandwidth [MBytes/s],204.8850,
L2 data volume [GBytes],4.1595,
