STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595091658 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 24
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1736363915674
CPU_CLOCKS_UNHALTED,PMC1,1230442038515
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,16569760378
TABLE,Group 1 Metric,L2,8
Metric,HWThread 24,
Runtime (RDTSC) [s],519.2384,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.7086,
L2D load bandwidth [MBytes/s],2042.3465,
L2D load data volume [GBytes],1060.4647,
L2 bandwidth [MBytes/s],2042.3465,
L2 data volume [GBytes],1060.4647,
