STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595119615 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 98
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1674383566319
CPU_CLOCKS_UNHALTED,PMC1,1221112017028
DATA_CACHE_ACCESSES,PMC2,834190560522
DATA_CACHE_REFILLS_ALL,PMC3,4169406121
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 98,
Runtime (RDTSC) [s],514.7870,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.7293,
data cache requests,834190560522,
data cache request rate,0.4982,
data cache misses,4169406121,
data cache miss rate,0.0025,
data cache miss ratio,0.0050,
