STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.59512976 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 29
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1613749575916
CPU_CLOCKS_UNHALTED,PMC1,1230730153589
DATA_CACHE_ACCESSES,PMC2,805125990222
DATA_CACHE_REFILLS_ALL,PMC3,4119727049
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 29,
Runtime (RDTSC) [s],513.0728,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.7627,
data cache requests,805125990222,
data cache request rate,0.4989,
data cache misses,4119727049,
data cache miss rate,0.0026,
data cache miss ratio,0.0051,
