STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595128724 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 4
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2270430413629
CPU_CLOCKS_UNHALTED,PMC1,1248166655015
RETIRED_UOPS,PMC2,2280097372426
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 4,
Runtime (RDTSC) [s],516.8396,
Runtime unhalted [s],480.9652,
Clock [MHz],-,
CPI,0.5497,
CPI (based on uops),0.5474,
IPC,1.8190,
