STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595127482 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 13
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2084974577740
CPU_CLOCKS_UNHALTED,PMC1,1243618174382
DATA_CACHE_ACCESSES,PMC2,1056618464656
DATA_CACHE_REFILLS_ALL,PMC3,3354202247
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 13,
Runtime (RDTSC) [s],514.1415,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5965,
data cache requests,1056618464656,
data cache request rate,0.5068,
data cache misses,3354202247,
data cache miss rate,0.0016,
data cache miss ratio,0.0032,
