STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595125952 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 44
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1764399008779
CPU_CLOCKS_UNHALTED,PMC1,1225673247497
RETIRED_UOPS,PMC2,1764630589199
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 44,
Runtime (RDTSC) [s],514.6942,
Runtime unhalted [s],472.2982,
Clock [MHz],-,
CPI,0.6947,
CPI (based on uops),0.6946,
IPC,1.4395,
