STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595114386 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 24
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1659888603949
CPU_CLOCKS_UNHALTED,PMC1,1218951859031
DATA_CACHE_ACCESSES,PMC2,830075270534
DATA_CACHE_REFILLS_ALL,PMC3,4127174093
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 24,
Runtime (RDTSC) [s],514.1625,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.7344,
data cache requests,830075270534,
data cache request rate,0.5001,
data cache misses,4127174093,
data cache miss rate,0.0025,
data cache miss ratio,0.0050,
