STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595148852 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 83
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1734113353511
CPU_CLOCKS_UNHALTED,PMC1,899966995187
RETIRED_UOPS,PMC2,1725712436967
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 83,
Runtime (RDTSC) [s],374.2324,
Runtime unhalted [s],346.7882,
Clock [MHz],-,
CPI,0.5190,
CPI (based on uops),0.5215,
IPC,1.9269,
