STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595091759 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 70
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1781885040394
CPU_CLOCKS_UNHALTED,PMC1,890622036620
DATA_CACHE_ACCESSES,PMC2,895778173970
DATA_CACHE_REFILLS_ALL,PMC3,5351844057
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 70,
Runtime (RDTSC) [s],369.7913,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4998,
data cache requests,895778173970,
data cache request rate,0.5027,
data cache misses,5351844057,
data cache miss rate,0.0030,
data cache miss ratio,0.0060,
