STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595129949 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 74
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2894937426657
CPU_CLOCKS_UNHALTED,PMC1,1377590348309
RETIRED_UOPS,PMC2,2907194584942
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 74,
Runtime (RDTSC) [s],571.6264,
Runtime unhalted [s],530.8368,
Clock [MHz],-,
CPI,0.4759,
CPI (based on uops),0.4739,
IPC,2.1015,
