STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595122835 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 20
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1997609212094
CPU_CLOCKS_UNHALTED,PMC1,1340993315660
DATA_CACHE_ACCESSES,PMC2,1003952143056
DATA_CACHE_REFILLS_ALL,PMC3,6387818619
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 20,
Runtime (RDTSC) [s],568.3111,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.6713,
data cache requests,1003952143056,
data cache request rate,0.5026,
data cache misses,6387818619,
data cache miss rate,0.0032,
data cache miss ratio,0.0064,
