STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595096292 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 67
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,3252289298959
CPU_CLOCKS_UNHALTED,PMC1,1394155951712
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,13315193386
TABLE,Group 1 Metric,L2,8
Metric,HWThread 67,
Runtime (RDTSC) [s],569.8330,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4287,
L2D load bandwidth [MBytes/s],1495.4774,
L2D load data volume [GBytes],852.1724,
L2 bandwidth [MBytes/s],1495.4774,
L2 data volume [GBytes],852.1724,
