STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595123648 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 103
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2582386900882
CPU_CLOCKS_UNHALTED,PMC1,1361857074147
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,18060374712
TABLE,Group 1 Metric,L2,8
Metric,HWThread 103,
Runtime (RDTSC) [s],569.8629,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5274,
L2D load bandwidth [MBytes/s],2028.3195,
L2D load data volume [GBytes],1155.8640,
L2 bandwidth [MBytes/s],2028.3195,
L2 data volume [GBytes],1155.8640,
