STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595057121 GHz,
TABLE,Group 1 Raw,L2,5
Event,Counter,HWThread 6
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2617149238626
CPU_CLOCKS_UNHALTED,PMC1,1372489603014
REQUESTS_TO_L2_GRP1_ALL_NO_PF,PMC3,18789725959
TABLE,Group 1 Metric,L2,8
Metric,HWThread 6,
Runtime (RDTSC) [s],569.7259,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.5244,
L2D load bandwidth [MBytes/s],2110.7387,
L2D load data volume [GBytes],1202.5425,
L2 bandwidth [MBytes/s],2110.7387,
L2 data volume [GBytes],1202.5425,
