STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595126998 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 1
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,2843950701751
CPU_CLOCKS_UNHALTED,PMC1,1367786058122
DATA_CACHE_ACCESSES,PMC2,1456807630090
DATA_CACHE_REFILLS_ALL,PMC3,5297039756
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 1,
Runtime (RDTSC) [s],570.0461,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.4809,
data cache requests,1456807630090,
data cache request rate,0.5122,
data cache misses,5297039756,
data cache miss rate,0.0019,
data cache miss ratio,0.0036,
