STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595084242 GHz,
TABLE,Group 1 Raw,CPI,5
Event,Counter,HWThread 24
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1950377728004
CPU_CLOCKS_UNHALTED,PMC1,1355259129988
RETIRED_UOPS,PMC2,1941992630213
TABLE,Group 1 Metric,CPI,6
Metric,HWThread 24,
Runtime (RDTSC) [s],571.5793,
Runtime unhalted [s],522.2409,
Clock [MHz],-,
CPI,0.6949,
CPI (based on uops),0.6979,
IPC,1.4391,
