STRUCT,Info,3
CPU name:,AMD EPYC 7H12 64-Core Processor                ,
CPU type:,AMD K17 (Zen2) architecture,
CPU clock:,2.595129845 GHz,
TABLE,Group 1 Raw,CACHE,6
Event,Counter,HWThread 26
ACTUAL_CPU_CLOCK,FIXC1,0
MAX_CPU_CLOCK,FIXC2,0
RETIRED_INSTRUCTIONS,PMC0,1558403501370
CPU_CLOCKS_UNHALTED,PMC1,1304688787921
DATA_CACHE_ACCESSES,PMC2,767797855242
DATA_CACHE_REFILLS_ALL,PMC3,7259786483
TABLE,Group 1 Metric,CACHE,9
Metric,HWThread 26,
Runtime (RDTSC) [s],568.3742,
Runtime unhalted [s],0,
Clock [MHz],-,
CPI,0.8372,
data cache requests,767797855242,
data cache request rate,0.4927,
data cache misses,7259786483,
data cache miss rate,0.0047,
data cache miss ratio,0.0095,
