Timestamp (s),Power (W)
.078838813,529.20
1.429635135,529.20
2.622961603,529.20
3.651346661,529.20
4.635341698,529.20
5.671950802,529.20
6.769582454,529.20
7.887955309,529.20
9.028291608,529.20
10.210683756,529.20
11.303002001,752.00
12.443774484,752.00
13.438482849,752.00
14.439540379,752.00
15.513082823,752.00
16.586540109,752.00
17.694508674,752.00
18.760557661,752.00
19.781223367,752.00
20.849728703,752.00
21.937872484,752.00
23.004972505,744.00
24.170232396,744.00
25.269199352,744.00
26.480613136,744.00
27.632390584,744.00
28.747706215,744.00
29.847186515,744.00
30.995073907,744.00
32.043655594,744.00
33.122489905,744.00
34.193871434,752.00
35.307400531,752.00
36.391390863,752.00
37.509702714,752.00
38.656002427,752.00
39.820213281,752.00
40.976980684,752.00
42.021036997,752.00
43.068062465,752.00
44.125166777,752.00
45.194062878,752.00
46.388567681,752.00
47.465489542,752.00
48.497037421,752.00
49.592590865,752.00
50.713031340,752.00
51.763780174,752.00
52.856250984,752.00
53.972026554,752.00
55.069267639,752.00
56.157032397,752.00
57.217004439,752.00
58.284675401,752.00
59.328737008,752.00
60.565553453,752.00
61.691139737,752.00
62.878655676,752.00
63.943292463,752.00
65.076210641,752.00
66.126967885,752.00
67.200804921,752.00
68.286143052,752.00
69.523499417,752.00
70.711615636,752.00
71.806758087,752.00
72.916101794,752.00
73.978100574,752.00
75.041755317,752.00
76.152022019,752.00
77.236982404,752.00
78.284403319,752.00
79.411854358,752.00
80.482061418,752.00
81.703151766,752.00
82.741272444,752.00
83.811431388,752.00
84.904119371,752.00
85.956158613,752.00
87.231951023,752.00
88.298452577,752.00
89.410063934,752.00
90.486171532,752.00
91.623020514,752.00
92.677590005,752.00
93.743381555,752.00
94.781516663,752.00
95.814032817,752.00
96.887217532,752.00
97.958567754,752.00
99.012989879,752.00
100.331830217,752.00
101.571643378,752.00
102.604174679,752.00
103.673114013,752.00
104.741646288,752.00
105.985240192,752.00
107.126007025,752.00
108.284761300,752.00
109.426966452,752.00
110.508656700,752.00
111.542217045,752.00
112.698200624,752.00
113.780632773,752.00
114.883132544,752.00
115.939115419,752.00
117.013715309,752.00
118.118202762,752.00
119.229948104,752.00
120.538531331,752.00
121.705484987,752.00
122.933745516,752.00
124.019123351,760.00
125.051621958,760.00
126.073051787,760.00
127.144223291,760.00
128.219207068,760.00
129.368198207,760.00
130.692945688,760.00
131.742256190,760.00
132.760183620,760.00
133.815748431,760.00
134.850578682,760.00
135.955056656,760.00
137.073474201,760.00
138.167528355,760.00
139.243248595,760.00
140.330113138,760.00
141.405583404,760.00
142.414505164,760.00
143.522109592,760.00
144.617176128,760.00
145.736540115,760.00
147.142825495,760.00
148.280015013,760.00
149.367045507,760.00
150.453213003,760.00
151.542283438,760.00
152.616660557,760.00
153.693156996,760.00
154.711891412,760.00
155.826965857,760.00
156.889279645,760.00
157.955170400,760.00
159.031492015,760.00
160.292136472,760.00
161.446559552,760.00
162.509470963,760.00
163.570037678,760.00
164.636194857,760.00
165.616547777,760.00
166.877362825,760.00
167.889763315,760.00
168.983003589,760.00
170.110750142,760.00
171.145611606,760.00
172.220104941,760.00
173.336541781,760.00
174.536140504,760.00
175.729828502,760.00
176.813673921,760.00
177.824952329,760.00
178.913385778,760.00
180.223765655,760.00
181.506827303,760.00
182.602259626,760.00
183.644087243,760.00
184.675153968,760.00
185.737002759,760.00
186.764947899,760.00
187.770057809,760.00
188.830605990,760.00
190.071817033,760.00
191.184814969,760.00
192.231443549,760.00
193.304327635,760.00
194.343686728,760.00
195.404115518,760.00
196.482785139,760.00
197.543428624,760.00
198.577442654,760.00
199.630977266,760.00
200.751785719,760.00
201.870600234,760.00
202.920506133,760.00
203.987189320,760.00
205.075515599,760.00
206.125360544,760.00
207.486949710,760.00
208.556548160,760.00
209.581788303,760.00
210.673510242,760.00
211.753193591,760.00
212.813227725,760.00
213.916937249,760.00
215.000934646,760.00
216.066758913,760.00
217.105013694,760.00
218.132732165,760.00
219.163474572,760.00
220.455748477,760.00
221.595635782,760.00
222.627009726,760.00
223.701673795,760.00
224.803096706,760.00
225.888306484,760.00
227.143487299,760.00
228.287329311,760.00
229.362454860,760.00
230.435269708,760.00
231.495231416,760.00
232.567502197,760.00
233.585991986,760.00
234.641182262,760.00
